coupon_id,start_date,date_count,selling_price_sum_mean,selling_price_sum_std,selling_price_sum_last,other_discount_sum_mean,other_discount_sum_std,other_discount_sum_last,coupon_discount_sum_mean,coupon_discount_sum_std,coupon_discount_sum_last,coupon_applied_sum_mean,coupon_applied_sum_std,coupon_applied_sum_last
16,2013-01-07,102,76.36284313725496,30.108839574938912,70.88,7.00127450980392,20.627917911642047,0.0,2.1826470588235294,7.6917135464173265,0.0,0.10784313725490197,0.342005232578176,0.0
17,2013-02-02,74,251.71729729729728,161.62465896983625,448.1,55.59054054054054,115.57923313126221,49.86,6.257432432432432,28.07213906967951,0.0,0.14864864864864866,0.6554812606629884,0.0
18,2013-03-11,252,264.2070238095241,182.68845190442244,178.1,38.33710317460318,65.5357933947378,27.78,1.2777380952380952,8.604454468243347,0.0,0.031746031746031744,0.19705027718117593,0.0
19,2013-03-11,309,262.37760517799376,207.44941895812667,195.55,18.91543689320388,34.48752763756792,28.14,0.0,0.0,0.0,0.0,0.0,0.0
20,2013-05-19,503,9743.575884691849,3957.8666541656135,14263.739999999998,674.9886083499011,405.1456736908468,694.1999999999998,8.846838966202782,30.38431217655163,0.0,0.2286282306163022,0.5405982989935794,0.0
21,2013-05-19,503,21693.17411530815,8825.53624129221,29360.939999999995,4682.589483101391,2049.428797592667,5376.239999999993,118.73687872763416,114.65617796619568,138.93,4.274353876739562,3.863750001452603,7.0
22,2013-05-19,502,28051.689083665355,11194.928802133865,38160.35000000002,7321.4832270916295,2977.2812566515017,8973.659999999994,138.5042231075698,141.58665195022124,121.11000000000001,4.414342629482071,3.9869589642445935,5.0
23,2013-05-19,503,21765.65487077534,8180.771547456464,30334.52999999999,2296.6262823061625,1205.809534853049,4300.729999999998,200.1107157057654,188.6732544366736,251.12,4.282306163021869,3.6060795624140005,7.0
24,2013-05-19,502,24528.306474103574,10212.794968390639,29541.98999999999,5991.07549800797,2910.537127891203,9555.680000000004,43.63587649402393,123.4910248976344,0.0,1.245019920318725,1.4496627385328678,0.0
25,2013-05-19,26,221.58153846153846,52.06565452905073,427.08,8.220384615384615,16.578390870230855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2013-05-19,55,366.9410909090907,259.0404014725969,1441.54,28.561090909090893,77.04709319084172,160.29,1.2952727272727271,9.605999640376274,0.0,0.01818181818181818,0.13483997249264842,0.0
27,2013-05-19,419,683.2415513126491,539.5846927418971,283.54,495.74212410501235,561.4172956372939,141.39999999999998,11.12758949880668,37.025067425459106,0.0,0.37708830548926014,0.7953513979685148,0.0
28,2013-07-15,152,250.56164473684203,104.79787635255497,515.77,26.215657894736818,40.50404677143163,0.0,3.632236842105263,12.2275953892471,0.0,0.09210526315789473,0.2901304378473468,0.0
29,2013-08-10,549,9729.501420765027,3845.60175565743,6650.4800000000005,660.6309107468131,394.6960483236532,209.07999999999998,9.808724954462658,30.136766693947987,0.0,0.27140255009107467,0.5896940627628182,0.0
30,2013-08-10,549,21868.97755919854,8582.437315797688,19650.31000000002,4668.4334244080155,1991.8752154837225,4769.670000000001,120.43180327868855,112.98836031644024,183.44,4.408014571948998,3.8966120264222877,6.0
31,2013-08-10,548,28026.351240875934,10749.881128259338,23466.76000000001,7299.83040145985,2884.0342847089128,8613.330000000004,141.43198905109494,138.22452158078735,236.88,4.507299270072993,3.9245560777661788,10.0
32,2013-08-10,549,22004.25695810565,7976.857973924741,22861.519999999997,2346.4509836065567,1192.9676702807844,3181.539999999999,200.79865209471762,185.4985129832117,106.85999999999999,4.304189435336976,3.53093739861724,3.0
33,2013-08-10,548,24574.033193430638,9950.709497448854,16321.320000000007,6058.2535218978155,2854.611409480044,5139.210000000002,43.62142335766428,119.03288321797577,71.24,1.2463503649635037,1.4358575272737724,1.0
34,2013-08-10,295,123.06569491525433,78.39189042971667,78.01,17.42664406779661,28.827275218489543,0.0,1.5925423728813557,8.777493210009895,0.0,0.04745762711864407,0.22838975831204272,0.0
35,2013-07-15,116,252.72965517241394,150.18239893937107,320.58,54.55586206896551,96.12047064305125,84.42,4.682672413793103,22.87596275409052,0.0,0.1206896551724138,0.5462149985012369,0.0
36,2013-08-10,17,489.91764705882343,106.46331900761712,818.9,12.530000000000001,21.477609271052494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2013-09-16,534,1121.9453745318347,1042.9940711615716,1551.2499999999998,7.602715355805247,30.117650879329606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2013-09-16,420,204.183595238095,289.2751187356104,76.22,101.27516666666673,289.9102020220877,0.0,0.8225952380952382,5.0299486067090955,0.0,0.04047619047619048,0.22017515679662206,0.0
39,2013-10-08,205,268.69673170731716,181.53481851935217,320.58,49.06975609756098,93.07384687966557,84.42,4.2568780487804885,26.766804598997954,0.0,0.1024390243902439,0.49925817758089497,0.0
40,2013-10-08,412,271.5840048543692,215.66210828765313,124.31,18.539563106796116,32.68371678488163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2013-10-08,461,688.6959436008673,533.2678927647221,1905.6699999999996,488.1093058568333,556.9755865233192,1660.2300000000007,11.326898047722349,35.897594677329614,89.04999999999998,0.40130151843817785,0.8166197815291064,4.0
42,2013-10-21,540,4995.442240740741,2221.9104402698836,5429.480000000001,645.7852777777772,363.79613945924626,727.38,57.04411111111112,99.45439190293054,35.62,1.1425925925925926,1.4695552129396967,1.0
43,2013-10-21,540,4995.442240740741,2221.9104402698836,5429.480000000001,645.7852777777772,363.79613945924626,727.38,57.04411111111112,99.45439190293054,35.62,1.1425925925925926,1.4695552129396967,1.0
44,2013-10-21,504,652.6134920634919,466.7779851394481,386.83,49.902519841269815,113.99748337269452,0.0,4.180396825396822,14.05947173150739,0.0,0.18055555555555555,0.5579168946366143,0.0
45,2013-02-16,165,71.65733333333336,50.39620444154323,28.14,3.5010303030303036,6.520412846446191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2013-02-16,9,112.83777777777777,2.376666666666666,113.63,0.7911111111111111,2.3733333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2013-02-16,5,102.22999999999999,21.72587052341056,63.76,1.424,3.1841607999597006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2013-02-16,21,109.65809523809524,30.0058873588247,205.88,6.986190476190478,4.598461129759038,7.12,0.0,0.0,0.0,0.0,0.0,0.0
49,2013-02-16,18,217.4377777777778,42.09698040806637,213.36,56.25888888888889,40.42589049386818,35.62,0.0,0.0,0.0,0.0,0.0,0.0
50,2013-02-16,7,193.21142857142857,18.847262779664177,213.36,62.892857142857146,14.337640106012,56.99,0.0,0.0,0.0,0.0,0.0,0.0
51,2013-02-16,12,231.26083333333335,68.57622626197313,213.36,38.468333333333334,31.936921304725697,35.62,0.0,0.0,0.0,0.0,0.0,0.0
52,2013-02-16,36,254.41388888888883,82.70964114739078,213.36,111.25250000000001,69.71917118493512,106.86,0.0,0.0,0.0,0.0,0.0,0.0
53,2013-02-16,19,243.39473684210532,149.55695278493673,213.36,44.898947368421055,33.17116584135766,35.62,0.0,0.0,0.0,0.0,0.0,0.0
54,2013-02-16,15,106.24066666666668,29.29217825062975,102.94,5.697333333333335,8.780512893143923,3.56,0.0,0.0,0.0,0.0,0.0,0.0
55,2013-02-16,92,116.83586956521727,54.06731216077318,333.4,37.41304347826087,42.105992493020096,78.37,0.8710869565217392,8.355172571266985,0.0,0.010869565217391304,0.10425720702853739,0.0
56,2013-02-16,398,361.30763819095483,196.46453599114605,454.56999999999994,24.619748743718596,48.086269592914,4.27,0.9395728643216079,5.279230925256415,0.0,0.032663316582914576,0.17797756123548333,0.0
57,2013-02-16,67,269.4225373134329,127.69058030258124,234.74,29.429552238805933,27.591145507255277,0.0,3.152686567164179,25.80585173138235,0.0,0.014925373134328358,0.12216944435630521,0.0
58,2013-02-16,1,237.23,,237.23,189.5,,189.5,0.0,,0.0,0.0,,0.0
59,2013-02-16,273,687.7037362637362,468.08763319092617,1152.29,259.2835531135533,384.7540282595638,431.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2013-02-16,51,337.9541176470587,279.1250127392848,248.98,63.836666666666616,50.09075594025974,35.62,39.06333333333333,278.9679991803122,0.0,0.0196078431372549,0.14002800840280097,0.0
61,2013-02-16,3,118.49333333333334,54.25350249830267,106.5,11.873333333333333,20.56521658853447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2013-02-16,341,630.5884457478,449.75878778935896,710.96,216.29700879765394,289.1969602982235,142.48,0.0,0.0,0.0,0.0,0.0,0.0
63,2013-02-16,357,317.22047619047606,201.39374599220457,445.96,39.07739495798321,81.04707543603296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2013-02-16,353,548.9491218130298,370.28840958705507,1392.0199999999995,299.78776203966015,265.20381311603364,996.6399999999999,1.1876487252124646,13.072527028914878,0.0,0.0084985835694051,0.09192549245318597,0.0
65,2013-02-16,200,145.3195000000001,89.36383706300397,556.38,44.62750000000009,37.132414367149195,97.60000000000001,0.8887,9.039119354423724,0.0,0.01,0.09974842727441166,0.0
66,2013-02-16,29,102.7348275862069,13.194352044040246,113.63,10.404482758620688,12.442922998983027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2013-02-16,238,277.9510924369748,196.2522475037631,178.1,37.9171008403361,38.94519868792699,20.66,0.0,0.0,0.0,0.0,0.0,0.0
68,2013-02-16,171,92.31614035087719,64.31405841432618,35.26,8.462397660818706,9.055781226883248,7.12,0.10415204678362572,1.3619647400782346,0.0,0.005847953216374269,0.07647191129018725,0.0
69,2013-02-16,85,110.77764705882349,38.635765925932844,71.24,14.214470588235303,17.67699476895393,31.7,0.0,0.0,0.0,0.0,0.0,0.0
70,2013-02-16,151,181.93370860927124,151.0967358553934,113.63,26.992715231788054,41.90459008961151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2013-02-16,162,98.08006172839517,58.15835738341086,137.85000000000002,28.945864197530863,49.68450020931846,85.5,0.0,0.0,0.0,0.0,0.0,0.0
72,2013-02-16,66,139.10121212121214,66.70587446199117,178.1,45.60787878787877,37.351262794640725,77.66,0.0,0.0,0.0,0.0,0.0,0.0
73,2013-02-16,327,230.12984709480128,169.1516650501565,329.12,49.13593272171253,83.29949670803187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2013-02-16,72,117.25541666666656,72.70475145635933,70.88,19.827222222222225,24.9144103458119,10.69,0.0,0.0,0.0,0.0,0.0,0.0
75,2013-02-16,255,158.45027450980422,98.50758559225623,267.15,17.364156862745087,33.59862121009419,40.97,0.0,0.0,0.0,0.0,0.0,0.0
76,2013-02-16,70,134.4545714285714,101.84517743715197,356.2,49.92385714285714,68.25487809276021,245.78,0.0,0.0,0.0,0.0,0.0,0.0
77,2013-02-16,7,173.67000000000002,37.88757975907145,138.56,39.69,37.887579759071436,74.8,0.0,0.0,0.0,0.0,0.0,0.0
78,2013-02-16,215,71.60934883720931,58.065524271462486,320.58,25.345441860465122,30.414629621518124,60.91,0.0,0.0,0.0,0.0,0.0,0.0
79,2013-02-16,43,105.30953488372087,47.3014264334138,88.69,18.44558139534884,15.709345459724885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2013-02-16,8,424.81,169.1364133304408,355.84,19.99125,32.08534219746723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2013-02-16,112,96.33696428571433,41.670791677021256,178.47,3.256517857142857,8.246665469694257,37.04,0.0,0.0,0.0,0.0,0.0,0.0
82,2013-02-16,179,91.67916201117303,51.735052423804795,112.91,11.536815642458095,27.205230958186938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2013-02-16,188,120.20936170212784,94.7522249628961,178.09,26.27164893617022,60.182239478133134,11.4,0.10420212765957447,1.428747591721877,0.0,0.005319148936170213,0.07293249574894727,0.0
84,2013-02-16,138,61.092608695652125,43.135343736620655,142.48,28.364927536231875,34.97764625565806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2013-02-16,192,64.34140624999996,47.24040149717401,87.98,21.107239583333325,25.223913551495016,39.19,0.3803125,3.764910031569349,0.0,0.010416666666666666,0.10179454378723675,0.0
86,2013-02-16,221,79.85606334841627,68.54884038788141,56.64,18.743846153846142,17.580260783923805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2013-02-16,121,141.19636363636351,103.13304269243686,124.31,15.681157024793391,17.052382100950137,0.0,0.7389256198347107,8.128181818181819,0.0,0.008264462809917356,0.0909090909090909,0.0
88,2013-02-16,128,137.52023437499997,58.23080736788979,111.85,7.952578124999999,11.667516671058973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2013-02-16,283,111.85710247349819,85.76244678237319,35.62,20.144628975265054,41.35287750739959,1.78,0.16992932862190813,2.24091024326993,0.0,0.007067137809187279,0.08391708429643081,0.0
90,2013-02-16,199,40.2986934673367,24.213861467623044,49.16,3.6153768844221084,7.128647124945112,7.12,0.0,0.0,0.0,0.0,0.0,0.0
91,2013-02-16,385,574.2363116883114,395.41954054418363,823.2099999999999,176.85431168831172,150.2893811469313,160.29000000000002,0.1618961038961039,2.2662132947961506,0.0,0.005194805194805195,0.07198108818486323,0.0
92,2013-02-16,26,214.04499999999993,95.21908868499006,461.98,29.86653846153846,30.074759243233544,60.56,0.0,0.0,0.0,0.0,0.0,0.0
93,2013-02-16,210,100.05714285714288,78.72278341218195,127.52,53.384142857142876,60.19833938384675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2013-02-16,162,125.95098765432081,71.41957487128354,267.88,54.66975308641979,32.061151177795956,143.92,0.635432098765432,8.08773022837147,0.0,0.006172839506172839,0.07856742013183861,0.0
95,2013-02-16,11,52.68727272727272,20.78709700314553,35.62,1.2627272727272727,2.810480709448442,6.77,0.0,0.0,0.0,0.0,0.0,0.0
96,2013-02-16,163,289.8545398773006,242.56986415576486,31.35,13.199938650306738,20.973748627217187,14.6,0.8741104294478527,5.5280398296412825,0.0,0.024539877300613498,0.15519482958004727,0.0
97,2013-02-16,232,208.05767241379323,188.49628689193867,70.88,39.55612068965515,43.04057203572997,21.37,4.0426724137931025,19.36857927048749,0.0,0.06896551724137931,0.3282945022248671,0.0
98,2013-02-16,252,181.6651190476192,133.46971318406273,178.1,66.67591269841269,95.91515157862659,176.30999999999997,0.2812698412698412,4.46502030781567,0.0,0.003968253968253968,0.06299407883487121,0.0
99,2013-02-16,3,284.6033333333333,128.08585258854055,426.73,59.24666666666667,36.93065980094768,71.24,0.0,0.0,0.0,0.0,0.0,0.0
100,2013-02-16,124,75.9864516129032,35.646704546565864,60.2,17.343064516129026,22.219881018664545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2013-02-16,24,1633.618333333333,1083.3793845454006,1424.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2013-02-16,75,92.38693333333329,85.75471800074553,71.22999999999999,16.49506666666667,15.943809641170265,23.88,0.0,0.0,0.0,0.0,0.0,0.0
103,2013-02-16,74,79.03027027027024,44.815302363738994,35.260000000000005,7.421351351351356,5.584886239953086,7.48,0.0,0.0,0.0,0.0,0.0,0.0
104,2013-01-07,322,246.16649068322945,145.5206516709027,570.28,14.704285714285724,18.795211185482824,45.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0
105,2013-03-11,198,151.968282828283,97.9960227260923,320.58,19.828989898989914,22.34035119151675,83.34,0.0,0.0,0.0,0.0,0.0,0.0
106,2013-04-08,11,188.5572727272727,90.36535177720594,248.98,101.25636363636363,65.37457965795684,142.48,0.0,0.0,0.0,0.0,0.0,0.0
107,2013-04-22,328,136.0767987804878,133.48220323643284,274.63,6.485030487804874,15.601946400931475,38.82,1.282530487804878,12.663201956500439,0.0,0.03048780487804878,0.29102330240370045,0.0
108,2013-04-22,337,109.52379821958473,83.2215743108041,35.62,17.75124629080121,38.307291511746776,1.78,0.14270029673590504,2.0539036893846228,0.0,0.005934718100890208,0.07692239757963516,0.0
109,2013-04-22,285,140.85814035087725,85.89744957834742,178.1,77.2640701754386,61.06590160068808,49.16,0.0,0.0,0.0,0.0,0.0,0.0
110,2013-05-19,363,170.95253443526173,131.6254185248662,605.54,31.52787878787878,44.68406109796043,188.80000000000004,0.03435261707988981,0.6545052597086028,0.0,0.0027548209366391185,0.052486388108147805,0.0
111,2013-05-19,269,526.191933085502,490.8662511194269,135.0,253.4786617100371,363.86969467370267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2013-05-19,240,236.2713750000003,175.33494708599756,213.72,47.89445833333333,54.85660936785256,20.66,0.0,0.0,0.0,0.0,0.0,0.0
113,2013-05-19,275,275.7291272727276,203.04971518438987,213.72,45.71349090909091,58.52570024552402,20.66,0.0,0.0,0.0,0.0,0.0,0.0
114,2013-05-19,157,119.1161146496815,66.20131042596498,59.49,44.40299363057333,39.342703612222564,32.77,0.0,0.0,0.0,0.0,0.0,0.0
115,2013-05-19,108,113.729537037037,44.26628366914395,213.72,15.715462962962972,18.777556019462065,70.53,0.0,0.0,0.0,0.0,0.0,0.0
116,2013-05-19,53,89.0050943396226,45.72805714314881,59.49,12.776415094339615,10.914819511940147,11.4,0.0,0.0,0.0,0.0,0.0,0.0
117,2013-05-19,183,63.574590163934445,32.992540027950966,67.32,25.404426229508164,28.138275222526502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2013-05-19,197,136.35456852791876,86.68762679429024,184.52,32.652335025380744,37.747992940690914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2013-05-19,317,182.24624605678227,134.88533173943804,249.33999999999997,67.38791798107255,100.37783040487936,246.85,0.223596214511041,3.9810174182666658,0.0,0.0031545741324921135,0.05616559563017306,0.0
120,2013-05-19,180,58.731388888888915,38.919649756470776,35.62,9.820999999999998,11.948760722070558,10.33,0.0,0.0,0.0,0.0,0.0,0.0
121,2013-05-19,198,108.0671212121211,47.98076184158542,99.38,23.039949494949486,24.506593301107003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2013-05-19,17,133.28176470588235,96.69031642538552,89.05,20.21705882352941,17.198232018403043,17.45,0.0,0.0,0.0,0.0,0.0,0.0
123,2013-05-19,97,277.9045360824743,157.39566512468807,177.74,79.97969072164939,71.7576609797055,71.24,0.0,0.0,0.0,0.0,0.0,0.0
124,2013-05-19,357,333.3136974789917,209.4136188661743,178.1,16.222324929972,31.10734733698072,70.52,0.0,0.0,0.0,0.0,0.0,0.0
125,2013-05-19,374,155.95013368983936,94.01237027288083,296.36,38.93860962566847,36.72581175413302,111.84,0.0,0.0,0.0,0.0,0.0,0.0
126,2013-05-19,250,101.44487999999991,76.50995114547342,142.48,50.68292000000001,59.60928276569818,112.56,0.0,0.0,0.0,0.0,0.0,0.0
127,2013-05-19,174,177.84649425287355,81.54977574851394,124.67,56.85678160919527,30.3869764464806,53.07,0.0,0.0,0.0,0.0,0.0,0.0
128,2013-05-19,9,195.35666666666668,58.7257413746306,213.36,37.52,30.930172162469447,35.62,0.0,0.0,0.0,0.0,0.0,0.0
129,2013-05-19,106,165.09462264150943,63.98375980221599,149.25,8.806226415094342,11.494183079804216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2013-05-19,132,182.9768181818182,85.57955170008817,160.29,20.817878787878765,33.23826090264838,17.45,0.0,0.0,0.0,0.0,0.0,0.0
131,2013-05-19,224,98.07352678571434,55.821301907952964,118.98,8.753392857142847,10.669177016653354,8.54,0.0,0.0,0.0,0.0,0.0,0.0
132,2013-05-19,35,65.13285714285715,23.082574732956477,70.88,15.76342857142857,19.783242157242597,0.0,7.408857142857143,26.80174476008743,0.0,0.08571428571428572,0.2840286409986905,0.0
133,2013-05-19,75,88.8169333333332,35.634642496787784,45.95,15.407466666666666,23.217864632435308,42.74,0.0,0.0,0.0,0.0,0.0,0.0
134,2013-05-19,257,41.29357976653694,24.532704583198,24.58,4.179105058365749,6.578994952618209,3.56,0.0,0.0,0.0,0.0,0.0,0.0
135,2013-05-19,258,63.67499999999995,44.769952144050194,28.14,22.958217054263557,23.505441193058477,14.25,0.2830232558139535,3.249928249348929,0.0,0.007751937984496124,0.08787362972858849,0.0
136,2013-05-19,459,595.794270152506,452.67531200106674,639.0,252.73771241830053,283.16935998415954,213.72,0.8140522875816995,13.910419256530579,0.0,0.004357298474945534,0.06593773367971353,0.0
137,2013-05-19,355,161.41484507042284,114.40979315213514,239.35999999999999,12.985154929577465,28.493955919047224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2013-05-19,17,120.5,81.6687277971195,71.24,25.580588235294112,23.049965962715714,17.45,0.0,0.0,0.0,0.0,0.0,0.0
139,2013-05-19,75,50.85973333333331,36.83868835052881,71.24,9.170666666666666,11.72164714158005,20.66,4.597066666666667,17.537406028207197,0.0,0.13333333333333333,0.5022472023339226,0.0
140,2013-05-19,185,179.77978378378359,152.6874083315205,251.82999999999998,27.255459459459427,50.156074927146484,49.16,0.0,0.0,0.0,0.0,0.0,0.0
141,2013-05-19,390,237.47982051282085,164.32331972632582,75.51,76.88561538461546,74.22640916817132,6.06,0.15253846153846154,3.0123932473903663,0.0,0.002564102564102564,0.05063696835418335,0.0
142,2013-05-19,178,96.94696629213466,58.8211122385654,66.61,46.38651685393268,31.009604985527805,25.65,0.0,0.0,0.0,0.0,0.0,0.0
143,2013-05-19,357,112.15333333333349,84.94546240689142,320.58,17.2105042016807,37.30408181378796,16.02,0.13470588235294118,1.9956464513428807,0.0,0.0056022408963585435,0.07474292116733997,0.0
144,2013-05-19,477,591.7047169811319,389.9485363676959,873.7700000000002,176.940607966457,155.92896114105542,0.0,0.13067085953878407,2.036465768509973,0.0,0.0041928721174004195,0.06468433784566346,0.0
145,2013-05-19,278,192.8703237410071,130.53559239196886,117.19,59.92129496402887,70.09001116238323,24.93,0.0,0.0,0.0,0.0,0.0,0.0
146,2013-05-19,275,98.38265454545459,77.01184593593713,71.24,10.823636363636362,12.932815834717948,14.96,0.0,0.0,0.0,0.0,0.0,0.0
147,2013-05-19,258,222.53868217054278,131.5765209229167,248.62,44.01217054263571,33.3742722728919,56.989999999999995,0.0,0.0,0.0,0.0,0.0,0.0
148,2013-05-19,258,222.53868217054278,131.5765209229167,248.62,44.01217054263571,33.3742722728919,56.989999999999995,0.0,0.0,0.0,0.0,0.0,0.0
149,2013-05-19,187,85.22010695187167,39.608686852533346,63.76,7.818021390374319,10.519968254969285,7.12,0.0,0.0,0.0,0.0,0.0,0.0
150,2013-05-19,95,83.27705263157891,38.36988585019214,106.86,5.478315789473684,6.233704484601735,20.66,0.0,0.0,0.0,0.0,0.0,0.0
151,2013-05-19,167,77.34868263473057,37.666651281153484,44.52,21.71413173652694,26.328818244944305,26.36,0.0,0.0,0.0,0.0,0.0,0.0
152,2013-05-19,263,80.23171102661588,65.36451101119756,164.22,16.619999999999983,17.152358972474037,5.7,0.0,0.0,0.0,0.0,0.0,0.0
153,2013-05-19,155,95.47161290322573,42.67089385572542,59.49,4.4812903225806435,8.958427919662514,11.4,0.0,0.0,0.0,0.0,0.0,0.0
154,2013-05-19,115,107.64739130434768,54.53212870919367,71.24,23.461304347826033,16.646784132917787,17.45,0.0,0.0,0.0,0.0,0.0,0.0
155,2013-05-19,165,240.71539393939358,154.59554645439468,270.0,107.51709090909095,95.80797755634345,0.0,0.6476363636363636,4.773623398925306,0.0,0.01818181818181818,0.13401525544428144,0.0
156,2013-05-19,85,140.10411764705873,64.7820620067248,115.05,39.297764705882344,36.36136867403013,12.82,0.0,0.0,0.0,0.0,0.0,0.0
157,2013-05-19,476,461.8220588235295,257.0680356898472,353.34,35.15054621848736,41.296738855774926,53.790000000000006,0.03741596638655462,0.8163200116036224,0.0,0.0021008403361344537,0.04583492485141058,0.0
158,2013-05-19,219,123.99369863013683,66.9266525844946,165.99,53.80191780821916,30.275793309595095,39.89,0.7904566210045663,8.400424998624377,0.0,0.0091324200913242,0.09534426178875631,0.0
159,2013-05-19,152,126.5024342105263,68.5981827901793,213.71999999999997,30.436842105263185,25.427349082285158,84.42,0.6303947368421052,6.100108334895008,0.0,0.013157894736842105,0.11432740861710035,0.0
160,2013-05-19,114,243.50000000000009,124.88536045056387,284.24,45.57789473684206,50.36960836512508,71.24,0.0,0.0,0.0,0.0,0.0,0.0
161,2013-05-19,481,759.9550519750518,494.3422998987809,772.26,51.141787941787975,87.47421450135998,153.85999999999999,1.1982120582120581,20.057208858993093,0.0,0.012474012474012475,0.1932461509165833,0.0
162,2013-05-19,12,161.4441666666667,57.402293818331515,177.74,41.556666666666665,45.14138502997269,35.62,0.0,0.0,0.0,0.0,0.0,0.0
163,2013-05-19,376,281.96039893617046,189.72780038810092,89.05,29.86624999999998,37.145848012485416,17.45,0.0,0.0,0.0,0.0,0.0,0.0
