customer_id,coupon_id,start_date,date_count,selling_price_mean,selling_price_std,selling_price_last,other_discount_mean,other_discount_std,other_discount_last,coupon_discount_mean,coupon_discount_std,coupon_discount_last,coupon_applied_mean,coupon_applied_std,coupon_applied_last,selling_price_ewm_mean,selling_price_ewm_std,coupon_discount_ewm_mean,coupon_discount_ewm_std,coupon_applied_ewm_mean,coupon_applied_ewm_std
1,868,2012-10-08,15,109.092,21.48984284992065,141.06,39.87333333333333,37.42018051164116,121.82,0.0,0.0,0.0,0.0,0.0,0.0,107.76140078374128,17.0719358685627,0.0,0.0,0.0,0.0
1,869,2013-09-16,36,110.18388888888887,20.387222367772807,95.82,25.628888888888902,31.161064604752955,5.34,0.0,0.0,0.0,0.0,0.0,0.0,110.20397655272676,15.9394465737307,0.0,0.0,0.0,0.0
1,869,2013-10-08,36,110.18388888888887,20.387222367772807,95.82,25.628888888888902,31.161064604752955,5.34,0.0,0.0,0.0,0.0,0.0,0.0,110.20397655272676,15.9394465737307,0.0,0.0,0.0,0.0
1,899,2013-10-08,3,103.06333333333333,12.135902658365925,110.07,5.816666666666666,10.07476219735897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7726923076923,10.313827472387608,0.0,0.0,0.0,0.0
1,907,2013-09-16,1,99.38,,99.38,24.93,,24.93,0.0,,0.0,0.0,,0.0,99.38,,0.0,,0.0,
1,1008,2013-08-10,6,94.86666666666667,9.011141252175925,89.05,11.633333333333333,9.011141252175923,17.45,0.0,0.0,0.0,0.0,0.0,0.0,94.8106909567705,5.532893227630462,0.0,0.0,0.0,0.0
1,1079,2013-09-16,10,94.25,29.05483245329232,126.44999999999999,19.271,20.07563169062876,42.04,4.63,9.904113623473162,19.59,0.2,0.4216370213557839,1.0,92.33256906712685,18.91067378344235,4.053441111554461,6.574105771559895,0.1695288587375119,0.2776089504529934
2,32,2013-08-10,14,450.66857142857145,392.7196555551309,275.34,38.46928571428572,58.12917901791409,29.209999999999997,0.0,0.0,0.0,0.0,0.0,0.0,445.1528198702486,248.19898187033712,0.0,0.0,0.0,0.0
2,526,2013-08-10,4,47.9075,15.473472730235232,53.43,25.645,11.386437839230785,17.45,0.0,0.0,0.0,0.0,0.0,0.0,46.87073557692307,10.24666409368966,0.0,0.0,0.0,0.0
2,548,2013-08-10,1,113.63,,113.63,0.0,,0.0,0.0,,0.0,0.0,,0.0,113.63,,0.0,,0.0,
2,877,2013-08-10,8,195.33125,131.50838446246905,142.48,135.67125,140.77222833230587,24.58,11.13125,31.483929432331024,0.0,0.125,0.3535533905932738,0.0,205.76948589706396,110.50287657861236,15.184745708834242,30.783569192151504,0.17051932295153555,0.345688592837187
3,9,2013-02-16,17,94.51823529411764,54.014499816634206,35.62,16.134705882352943,23.92903338980888,32.06,0.0,0.0,0.0,0.0,0.0,0.0,94.14480591060571,37.634367892740855,0.0,0.0,0.0,0.0
3,20,2013-05-19,9,88.61111111111111,75.43686258130776,142.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69782612123426,52.48323977664608,0.0,0.0,0.0,0.0
3,21,2013-05-19,22,200.57272727272724,157.4784793213049,95.82,29.451363636363638,36.64228682500908,0.0,5.747727272727274,20.461430832950118,0.0,0.18181818181818182,0.5884898863364997,0.0,199.19725092503234,110.92056501473944,5.745812878742849,14.06269796214086,0.1817751186712426,0.40362770703394135
3,467,2013-05-19,1,225.12,,225.12,42.75,,42.75,62.33,,62.33,1.0,,1.0,225.12,,62.33,,1.0,
3,661,2013-02-16,1,284.6,,284.6,35.62,,35.62,0.0,,0.0,0.0,,0.0,284.6,,0.0,,0.0,
3,692,2013-05-19,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
3,804,2013-02-16,2,177.74,50.37428709172965,142.12,35.62,50.37428709172964,71.24,0.0,0.0,0.0,0.0,0.0,0.0,186.64499999999998,37.78071531879725,0.0,0.0,0.0,0.0
3,995,2013-05-19,6,176.79333333333332,55.27501086989189,142.48,29.505,22.56707313764902,27.78,0.0,0.0,0.0,0.0,0.0,0.0,178.49930426391788,39.94270394046306,0.0,0.0,0.0,0.0
4,7,2013-02-16,2,86.73500000000001,37.526156877570074,113.27000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.10125,28.14461765817756,0.0,0.0,0.0,0.0
4,9,2013-02-16,5,94.678,70.92628299861767,42.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.38324717101082,52.08854960548298,0.0,0.0,0.0,0.0
4,754,2013-02-16,1,106.86,,106.86,85.13,,85.13,0.0,,0.0,0.0,,0.0,106.86,,0.0,,0.0,
4,810,2013-02-16,1,142.12,,142.12,32.06,,32.06,0.0,,0.0,0.0,,0.0,142.12,,0.0,,0.0,
5,30,2013-08-10,44,119.46409090909083,107.642542884722,70.53,19.712727272727275,35.03659159405408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.86796210053703,81.67629062159308,0.0,0.0,0.0,0.0
5,191,2013-08-10,1,63.76,,63.76,42.74,,42.74,0.0,,0.0,0.0,,0.0,63.76,,0.0,,0.0,
5,392,2013-02-02,2,175.785,68.25701758793744,224.05,28.495,40.29801545982134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.71875,51.192763190953066,0.0,0.0,0.0,0.0
5,461,2013-08-10,2,97.955,12.593571772932412,89.05,26.18,22.41528496361356,10.33,0.0,0.0,0.0,0.0,0.0,0.0,100.18125,9.445178829699314,0.0,0.0,0.0,0.0
5,624,2013-02-16,1,76.23,,76.23,0.0,,0.0,0.0,,0.0,0.0,,0.0,76.23,,0.0,,0.0,
5,691,2013-02-02,2,142.3,0.2545584412271366,142.48,24.58,34.761369363130676,49.16,0.0,0.0,0.0,0.0,0.0,0.0,142.255,0.19091883092035497,0.0,0.0,0.0,0.0
5,702,2013-08-10,1,106.5,,106.5,35.62,,35.62,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
5,774,2013-08-10,2,234.735,30.228814895724906,213.36,76.58500000000001,42.815315600845445,106.86,0.0,0.0,0.0,0.0,0.0,0.0,240.07875,22.67161117179371,0.0,0.0,0.0,0.0
5,869,2013-08-10,3,127.39999999999999,47.72376242502261,178.1,47.85333333333333,37.04556698625806,84.78,0.0,0.0,0.0,0.0,0.0,0.0,117.4423076923077,37.480543473290965,0.0,0.0,0.0,0.0
5,988,2013-08-10,1,387.19,,387.19,0.0,,0.0,0.0,,0.0,0.0,,0.0,387.19,,0.0,,0.0,
5,1045,2013-02-16,1,93.68,,93.68,62.69,,62.69,0.0,,0.0,0.0,,0.0,93.68,,0.0,,0.0,
6,18,2013-03-11,1,71.24,,71.24,31.7,,31.7,0.0,,0.0,0.0,,0.0,71.24,,0.0,,0.0,
6,225,2013-08-10,1,92.26,,92.26,0.0,,0.0,0.0,,0.0,0.0,,0.0,92.26,,0.0,,0.0,
6,444,2013-03-11,2,133.04500000000002,27.456956313473658,113.63,37.4,52.89158723275376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.89875,20.592717235105262,0.0,0.0,0.0,0.0
6,457,2013-04-08,8,198.4525,75.6250676032756,213.0,3.33875,9.443411062746343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.7347022426931,50.73262069104328,0.0,0.0,0.0,0.0
6,520,2013-03-11,1,99.38,,99.38,0.0,,0.0,0.0,,0.0,0.0,,0.0,99.38,,0.0,,0.0,
6,549,2013-07-15,4,405.8,399.24434256062625,142.84,67.23250000000002,93.55248914379565,70.53,33.3925,66.785,0.0,0.25,0.5,0.0,483.03869230769226,362.9943611088749,35.254774038461534,45.14568987554458,0.26394230769230764,0.33799273695848314
6,662,2013-04-08,1,925.76,,925.76,106.86,,106.86,0.0,,0.0,0.0,,0.0,925.76,,0.0,,0.0,
6,688,2013-07-15,1,184.16,,184.16,0.0,,0.0,0.0,,0.0,0.0,,0.0,184.16,,0.0,,0.0,
7,16,2013-01-07,1,35.62,,35.62,35.26,,35.26,0.0,,0.0,0.0,,0.0,35.62,,0.0,,0.0,
7,27,2013-05-19,4,467.42500000000007,305.7130855884321,178.11,345.865,191.88359014430253,141.41,0.0,0.0,0.0,0.0,0.0,0.0,530.5341057692308,272.26986649654197,0.0,0.0,0.0,0.0
7,32,2013-08-10,33,494.13272727272704,408.66025963868145,90.47,50.79545454545455,72.32086317632128,30.28,10.793939393939393,31.464842477298568,0.0,0.15151515151515152,0.4416738135499517,0.0,513.4602603040349,346.8694598823888,10.806339124587325,21.335364668403447,0.15159545096361074,0.30468132300066847
7,34,2013-08-10,1,78.01,,78.01,0.0,,0.0,0.0,,0.0,0.0,,0.0,78.01,,0.0,,0.0,
7,104,2013-01-07,3,68.39,0.0,68.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39,0.0,0.0,0.0,0.0,0.0
7,108,2013-04-22,1,71.24,,71.24,3.56,,3.56,0.0,,0.0,0.0,,0.0,71.24,,0.0,,0.0,
7,172,2013-05-19,2,213.36,0.0,213.36,21.37,0.0,21.37,0.0,0.0,0.0,0.0,0.0,0.0,213.36,0.0,0.0,0.0,0.0,0.0
7,185,2013-08-10,1,42.03,,42.03,0.0,,0.0,0.0,,0.0,0.0,,0.0,42.03,,0.0,,0.0,
7,279,2013-01-12,1,117.19,,117.19,0.0,,0.0,0.0,,0.0,0.0,,0.0,117.19,,0.0,,0.0,
7,279,2013-04-08,1,117.19,,117.19,0.0,,0.0,0.0,,0.0,0.0,,0.0,117.19,,0.0,,0.0,
7,407,2013-01-07,1,35.62,,35.62,35.26,,35.26,0.0,,0.0,0.0,,0.0,35.62,,0.0,,0.0,
7,433,2013-02-16,1,71.24,,71.24,24.58,,24.58,0.0,,0.0,0.0,,0.0,71.24,,0.0,,0.0,
7,488,2013-07-29,2,178.09999999999997,100.74857418345927,106.85999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.90999999999997,75.56143063759447,0.0,0.0,0.0,0.0
7,492,2013-04-22,2,124.66999999999999,25.18714354586481,106.86,56.28,10.069200564096436,63.4,0.0,0.0,0.0,0.0,0.0,0.0,129.1225,18.890357659398628,0.0,0.0,0.0,0.0
7,496,2013-04-22,1,106.86,,106.86,63.4,,63.4,0.0,,0.0,0.0,,0.0,106.86,,0.0,,0.0,
7,526,2013-04-22,2,100.97999999999999,47.60242850947837,134.64,14.245000000000001,0.007071067811865952,14.24,0.0,0.0,0.0,0.0,0.0,0.0,92.56499999999998,35.70182138210877,0.0,0.0,0.0,0.0
7,532,2013-02-16,2,142.48,0.0,142.48,34.91,0.0,34.91,0.0,0.0,0.0,0.0,0.0,0.0,142.48,0.0,0.0,0.0,0.0,0.0
7,539,2013-08-10,1,231.17,,231.17,42.74,,42.74,0.0,,0.0,0.0,,0.0,231.17,,0.0,,0.0,
7,551,2013-01-07,1,213.36,,213.36,71.24,,71.24,0.0,,0.0,0.0,,0.0,213.36,,0.0,,0.0,
7,567,2013-09-16,4,117.19,0.0,117.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.19,0.0,0.0,0.0,0.0,0.0
7,591,2013-01-07,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
7,619,2012-10-08,3,184.74666666666667,79.99765329891454,138.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8584615384615,53.225650620952194,0.0,0.0,0.0,0.0
7,627,2013-02-16,1,248.98,,248.98,0.0,,0.0,0.0,,0.0,0.0,,0.0,248.98,,0.0,,0.0,
7,651,2013-01-07,4,136.78,6.166100874945207,131.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.86853846153846,4.991987049084245,0.0,0.0,0.0,0.0
7,662,2013-04-08,2,124.31,25.187143545864824,106.5,0.0,0.0,0.0,17.81,25.18714354586482,0.0,0.5,0.7071067811865476,0.0,128.7625,18.890357659398624,22.2625,18.890357659398617,0.625,0.5303300858899106
7,703,2013-07-29,2,113.80499999999999,40.5525739010485,142.48,13.89,19.643426381362293,27.78,0.0,0.0,0.0,0.0,0.0,0.0,106.63624999999999,30.414430425786367,0.0,0.0,0.0,0.0
7,705,2013-04-22,1,113.63,,113.63,42.74,,42.74,0.0,,0.0,0.0,,0.0,113.63,,0.0,,0.0,
7,783,2013-04-22,1,127.88,,127.88,0.0,,0.0,0.0,,0.0,0.0,,0.0,127.88,,0.0,,0.0,
7,791,2013-01-07,1,35.62,,35.62,21.02,,21.02,0.0,,0.0,0.0,,0.0,35.62,,0.0,,0.0,
7,796,2013-07-29,2,356.20000000000005,5.684341886080802e-14,356.2,57.870000000000005,18.908035328928285,44.5,0.0,0.0,0.0,0.0,0.0,0.0,356.20000000000005,5.684341886080802e-14,0.0,0.0,0.0,0.0
7,803,2013-01-07,2,52.72,30.22174382791304,31.35,14.425,20.400030637231897,28.85,0.0,0.0,0.0,0.0,0.0,0.0,58.0625,22.666307870934787,0.0,0.0,0.0,0.0
7,824,2013-04-08,3,148.06,16.83518933662464,135.0,56.52,36.92138811041644,16.39,0.0,0.0,0.0,0.0,0.0,0.0,151.5080769230769,14.239655744085223,0.0,0.0,0.0,0.0
7,845,2013-09-16,2,117.19,64.9831131910437,163.14,42.565,10.33083007313546,49.87,0.0,0.0,0.0,0.0,0.0,0.0,105.70249999999999,48.737334893282764,0.0,0.0,0.0,0.0
7,895,2013-01-07,3,148.66,25.495787887413872,178.1,78.6,25.495787887413872,49.16,23.746666666666666,20.56521658853447,0.0,0.6666666666666666,0.5773502691896258,0.0,144.13076923076923,17.650930075901897,27.399999999999995,14.237457638216169,0.7692307692307692,0.39970403251589476
7,960,2013-05-19,4,97.95499999999998,53.429999999999986,35.62,17.275,26.309331044327216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.64412499999999,35.11720828970463,0.0,0.0,0.0,0.0
7,975,2012-10-08,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
7,981,2013-07-29,2,78.185,9.821713190681141,85.13,5.165,7.304413049657036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.44874999999999,7.366284893010851,0.0,0.0,0.0,0.0
7,982,2012-10-08,1,105.08999999999999,,105.08999999999999,35.61,,35.61,0.0,,0.0,0.0,,0.0,105.08999999999999,,0.0,,0.0,
7,1045,2013-08-10,1,195.55,,195.55,0.0,,0.0,0.0,,0.0,0.0,,0.0,195.55,,0.0,,0.0,
7,1069,2013-07-29,1,167.06,,167.06,17.81,,17.81,0.0,,0.0,0.0,,0.0,167.06,,0.0,,0.0,
8,8,2013-02-16,20,224.15550000000002,150.8379268052128,362.96999999999997,80.75049999999999,61.68557781413058,66.61,1.6030000000000002,5.067319544731816,0.0,0.1,0.30779350562554625,0.0,218.59041239108873,112.49846330418704,1.5296913754875359,3.4853697278946187,0.09423868403057012,0.2118564451344766
8,22,2013-05-19,39,446.98538461538465,299.3287021411513,142.48,69.5328205128205,71.97175096225047,0.0,7.078205128205127,17.689716291764853,0.0,0.20512820512820512,0.5221154933480351,0.0,449.18547903492276,214.2502187701512,7.137277276892316,12.729518439546306,0.20771972214205223,0.3939737997962765
8,34,2013-08-10,1,85.13,,85.13,0.0,,0.0,26.71,,26.71,1.0,,1.0,85.13,,26.71,,1.0,
8,37,2013-09-16,9,106.85999999999997,54.717314444332885,95.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.52035029309302,39.744986790505486,0.0,0.0,0.0,0.0
8,117,2013-05-19,1,67.32,,67.32,0.0,,0.0,0.0,,0.0,0.0,,0.0,67.32,,0.0,,0.0,
8,136,2013-05-19,1,89.05,,89.05,53.07,,53.07,0.0,,0.0,0.0,,0.0,89.05,,0.0,,0.0,
8,170,2013-05-19,1,284.24,,284.24,35.62,,35.62,0.0,,0.0,0.0,,0.0,284.24,,0.0,,0.0,
8,199,2013-08-10,2,42.21,19.897984822589446,28.14,21.375,10.076271631908302,14.25,0.0,0.0,0.0,0.0,0.0,0.0,45.7275,14.923488616942088,0.0,0.0,0.0,0.0
8,233,2013-08-10,1,70.88,,70.88,0.0,,0.0,0.0,,0.0,0.0,,0.0,70.88,,0.0,,0.0,
8,241,2013-09-16,4,75.8725,33.136064315686816,106.86,21.282500000000002,9.06687882717458,20.3,0.0,0.0,0.0,0.0,0.0,0.0,74.12090865384616,18.623014107723094,0.0,0.0,0.0,0.0
8,266,2013-10-08,3,545.4566666666667,349.99615145503145,943.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.1123076923077,257.16294251036965,0.0,0.0,0.0,0.0
8,279,2013-01-12,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
8,279,2013-04-08,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
8,280,2013-04-08,1,106.5,,106.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,106.5,,0.0,,0.0,
8,417,2013-10-08,1,89.05,,89.05,74.45,,74.45,89.05,,89.05,1.0,,1.0,89.05,,89.05,,1.0,
8,423,2013-08-10,1,88.69,,88.69,35.62,,35.62,17.81,,17.81,1.0,,1.0,88.69,,17.81,,1.0,
8,432,2013-09-16,7,184.71857142857138,42.20780789876497,191.64,31.75142857142857,31.587880813465695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.6189854848785,28.495272565082015,0.0,0.0,0.0,0.0
8,452,2013-09-16,3,71.24,30.847824882801703,53.43,27.903333333333332,39.72695474527759,3.21,0.0,0.0,0.0,0.0,0.0,0.0,70.8975,20.524296425212725,0.0,0.0,0.0,0.0
8,455,2013-01-12,3,361.21333333333337,415.7985163914529,143.21,9.980000000000002,17.2858670595374,0.0,11.873333333333333,20.56521658853447,0.0,0.3333333333333333,0.5773502691896258,0.0,352.00634615384615,281.36247312041525,11.644999999999998,13.682864283475151,0.32692307692307687,0.38413431452765723
8,463,2013-08-10,3,95.93666666666667,58.67083119688465,99.38,60.083333333333336,19.642673782693976,56.64,14.366666666666667,24.88379660207287,0.0,0.3333333333333333,0.5773502691896258,0.0,88.64596153846152,46.67543651566114,14.090384615384613,16.556188956142027,0.32692307692307687,0.38413431452765723
8,468,2013-08-10,4,122.97749999999999,73.40651123481258,230.82,22.35,23.101542517041295,26.0,0.0,0.0,0.0,0.0,0.0,0.0,109.43907211538462,53.50576816929355,0.0,0.0,0.0,0.0
8,492,2013-09-16,14,213.13357142857143,66.6267387542942,170.26,43.93857142857143,54.56462884396009,0.0,24.680000000000003,21.811540699645857,0.0,0.8571428571428571,0.6629935441317959,0.0,215.285191887383,51.29954692854571,24.826234177053635,15.47352389561403,0.8726178183614548,0.44180968500127843
8,497,2013-08-10,11,204.10181818181817,63.05896999129969,170.26,31.40818181818182,49.90605590871348,0.0,20.400909090909092,16.036751824821295,0.0,0.8181818181818182,0.6030226891555273,0.0,208.6746082814668,55.0418526520346,21.075414976070032,10.657269151836815,0.8392564935272901,0.3631847171448641
8,506,2013-04-22,4,122.5325,51.06700916443022,184.51,22.975,33.26537388937632,0.0,35.62,0.0,35.62,1.0,0.0,1.0,113.70089903846153,38.67495415892072,35.62,0.0,1.0,0.0
8,532,2013-02-16,6,202.6783333333333,84.80056188886172,213.72,91.78166666666668,55.552234308501646,52.36,1.1866666666666668,2.9067278281027047,0.0,0.16666666666666666,0.408248290463863,0.0,200.36950330351465,59.78427716992095,1.0584460993551903,1.9238448509152866,0.14865816002179638,0.270202928499338
