coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
35,2013-07-15,4991,519308.8699999949,104.04906231216087,62.96387341128423,108433.85999999993,21.72587858144659,3093.5799999999977,0.619831697054698,116.0,0.023241835303546385
36,2013-08-10,9,1695.84,188.42666666666665,129.70693427878095,142.48,15.83111111111111,0.0,0.0,0.0,0.0
37,2013-09-16,1988,194354.22000000413,97.76369215291959,53.61155559068716,1249.8599999999994,0.6287022132796778,0.0,0.0,0.0,0.0
38,2013-09-16,6685,537975.1799999947,80.47497083021611,64.54556402006072,102964.9399999997,15.402384442782303,3421.219999999993,0.5117756170531029,112.0,0.016753926701570682
39,2013-10-08,9893,964595.4699999904,97.50282725159107,57.77187253140276,178702.92999999982,18.063573233599495,4320.649999999993,0.43673809764479865,172.0,0.017386030526634993
40,2013-10-08,62536,8660644.790000482,138.49054608546248,263.3590524532299,983125.5000000667,15.72095273122788,6592.150000000001,0.10541368171932967,103.0,0.0016470512984520917
41,2013-10-08,1711,162284.59999999977,94.84780829924007,51.55075459077056,84601.71999999967,49.44577440093493,1595.6599999999985,0.9325891291642305,68.0,0.03974284044418469
42,2013-10-21,46310,5188765.430000449,112.04416821421827,187.03884658698598,703137.1500000287,15.183268192615605,16185.890000000036,0.3495117685165199,319.0,0.006888361045130641
43,2013-10-21,46310,5188765.430000461,112.04416821421854,187.0388465869858,703137.1500000306,15.183268192615648,16185.890000000023,0.3495117685165196,319.0,0.006888361045130641
44,2013-10-21,5113,434589.4900000049,84.99696655583901,48.080486275975744,57558.280000000064,11.257242323489159,4014.3499999999926,0.785126149031878,175.0,0.03422648151769998
45,2013-02-16,19069,2328313.6900000814,122.09941213488287,213.72626418476503,305462.95000000217,16.018823745345962,1379.1999999999994,0.07232681315223657,32.0,0.0016781163144370444
46,2013-02-16,17564,1919414.3100000257,109.28116089729137,183.66781891209155,257028.7599999962,14.633839672056263,1728.29,0.09839956729674333,21.0,0.001195627419722159
47,2013-02-16,22444,2493664.69000009,111.10607244698315,191.92308632590678,347751.2400000046,15.4941739440387,795.73,0.0354540188914632,12.0,0.0005346640527535199
48,2013-02-16,16813,1893177.2800000017,112.60199131624348,198.42232410485533,262535.7799999959,15.615046690061018,421.01,0.025040742282757388,10.0,0.0005947778504728484
49,2013-02-16,20003,2300822.7900000527,115.02388591711507,212.69940414227784,296623.7500000008,14.828963155526711,764.3999999999999,0.03821426785982102,19.0,0.0009498575213717942
50,2013-02-16,22217,2538139.340000095,114.24311743260093,200.1719255006939,342870.38000000495,15.43279380654476,2046.0099999999995,0.09209209164153574,42.0,0.001890444254399784
51,2013-02-16,21195,2322631.4800000726,109.58393394668897,191.3856255484349,326251.73000000336,15.392862939372652,697.4099999999999,0.03290445859872611,17.0,0.0008020759613116301
52,2013-02-16,22088,2252863.2700000624,101.99489632379856,181.15308687379,345726.40000000695,15.652227453821395,2911.5799999999986,0.1318172763491488,45.0,0.0020373053241579137
53,2013-02-16,16127,2037825.19000001,126.36108327649346,227.97127480384938,248644.2699999973,15.417887393811453,797.5,0.04945123085508774,19.0,0.0011781484467042848
54,2013-02-16,21726,2428381.480000085,111.77305900764453,195.76764439714015,338414.31000000687,15.576466445733539,986.3,0.045397219920832184,23.0,0.001058639418208598
55,2013-02-16,20883,2496389.5900000585,119.54171287650522,208.72548177604267,313381.0800000044,15.006516305128784,5998.37,0.2872369870229373,26.0,0.0012450318440837044
56,2013-02-16,19747,2188910.4000000185,110.84774396110896,188.88567093411044,295374.84,14.957960196485544,3206.8599999999997,0.162397326176128,48.0,0.0024307489745277766
57,2013-02-16,16311,1903310.9600000272,116.68879651768911,209.77531999437375,252743.99999999744,15.495309913555113,256.82000000000005,0.01574520262399608,5.0,0.0003065415976948072
58,2013-02-16,22674,2722385.950000104,120.06641748258376,216.60339467247783,348680.1700000045,15.377973449766452,2768.7,0.12210902355120401,52.0,0.0022933756725765195
59,2013-02-16,21703,2803508.6300001075,129.17608763765872,229.61727635188493,336554.7100000051,15.507289775607294,5720.18,0.26356632723586604,25.0,0.001151914481868866
60,2013-02-16,18590,2149593.21000004,115.63169499731254,193.33235670760126,268053.6899999952,14.419240989779192,487.99,0.02625013448090371,13.0,0.0006993006993006993
61,2013-02-16,18311,2102936.40000003,114.8455245480875,200.84114527247732,280673.8199999985,15.328153568892933,442.04,0.024140680465294086,9.0,0.0004915078368193981
62,2013-02-16,22795,2579356.410000099,113.15448168458428,192.90597325675014,342376.42000000906,15.019803465672695,701.3399999999999,0.03076727352489581,19.0,0.0008335161219565694
63,2013-02-16,21468,2447620.2100000726,114.0124934786693,204.16072531745073,344341.62000000424,16.039762437115904,370.7899999999999,0.017271753307247992,8.0,0.0003726476616359232
64,2013-02-16,17991,2169006.030000035,120.56061530765578,203.12318586828283,277872.69999999774,15.4450947696069,897.28,0.049873825801789784,14.0,0.000778166861208382
65,2013-02-16,21529,2390593.4100000877,111.04061544893342,196.67770524166608,328443.9000000027,15.255882762785205,1262.0300000000002,0.058620000928979524,27.0,0.0012541223466022574
66,2013-02-16,20958,2546024.2500001,121.48221442886249,215.8617256788961,312302.08000000264,14.901330279606958,480.14,0.022909628781372267,11.0,0.000524859242294112
67,2013-02-16,19234,2182299.460000044,113.46051055422919,202.0522713804241,287443.82000000094,14.944567952584014,733.76,0.03814911094936051,17.0,0.0008838515129458251
68,2013-02-16,16180,1858983.9100000344,114.893937577258,205.31111045742975,244315.11999999708,15.099822002472008,735.55,0.04546044499381953,15.0,0.000927070457354759
69,2013-02-16,18206,1981438.250000039,108.83435405910355,192.03353584976003,295977.96000000066,16.257165769526566,639.7099999999999,0.03513731736790069,14.0,0.0007689772602438756
70,2013-02-16,15990,1730040.0100000422,108.19512257661302,188.99610778483083,252142.70999999618,15.768774859286815,2638.7200000000003,0.16502313946216388,32.0,0.0020012507817385866
71,2013-02-16,19657,2326349.5700000487,118.34713181055342,217.41072718015636,286944.1699999987,14.597556595614728,579.89,0.029500432415933253,15.0,0.0007630869410388157
72,2013-02-16,16357,1888768.3400000394,115.47156202237815,205.65114497892728,246365.59999999675,15.061783945711117,669.2899999999998,0.04091764993580729,13.0,0.0007947667665219784
73,2013-02-16,18963,2369875.7400000524,124.97367188736236,221.1213209036398,295393.8800000002,15.577381216052322,448.1,0.023630227284712337,9.0,0.00047460844803037496
74,2013-02-16,19720,2577523.2100000596,130.70604513184887,231.50923336623813,304790.37000000494,15.455901115618913,6265.16,0.31770588235294117,32.0,0.0016227180527383367
75,2013-02-16,21345,2376965.200000057,111.35934410869324,193.45382955542564,327501.8600000041,15.343258842820525,574.8999999999999,0.026933708128367293,14.0,0.00065589130944015
76,2013-02-16,16105,1873965.1500000444,116.35921452965194,198.73011541875553,243415.85999999658,15.114303632412081,1204.2899999999997,0.074777398323502,31.0,0.0019248680533995653
77,2013-02-16,19331,2313199.780000077,119.66270653355114,207.5713124879663,308251.8000000022,15.945983135895826,510.78000000000003,0.026422844136361288,16.0,0.0008276861000465573
78,2013-02-16,18970,2352268.280000032,123.99938218239494,231.74304993106512,299166.04000000254,15.770481813389697,5951.34,0.31372377438060095,27.0,0.0014232999472851872
79,2013-02-16,17742,2028050.8600000306,114.3079055348907,191.17781520231966,264887.30999999784,14.929957727426324,644.7099999999999,0.036338067861571406,11.0,0.0006199977454627438
80,2013-02-16,20813,2472051.5500000147,118.77439821265627,207.92793382635784,308442.39000000386,14.819698745976257,1191.85,0.05726469033776966,22.0,0.0010570316629029933
81,2013-02-16,18891,2093004.3200000112,110.79372823037485,191.32947442302844,297662.9200000005,15.756864115187152,601.63,0.03184744058017045,15.0,0.0007940289026520565
82,2013-02-16,20132,2381046.5600000694,118.27173455196053,208.48568307877082,323083.26000000164,16.048244585734235,8009.119999999998,0.39783031988873424,51.0,0.0025332803496920324
83,2013-02-16,17812,2332055.9000000292,130.9261116101521,250.47346185276706,270884.2799999978,15.207965416572975,494.39,0.02775600718616663,11.0,0.0006175611947002021
84,2013-02-16,16443,2012757.649999995,122.40817673173964,239.93965870251353,253599.93999999508,15.422972693547107,1576.54,0.09587909748829289,29.0,0.001763668430335097
85,2013-02-16,20746,2394426.3800000288,115.41629133327045,200.13163036265797,301806.3600000031,14.547689193097613,1784.89,0.08603538031427746,37.0,0.0017834763327870433
86,2013-02-16,15112,1909570.830000007,126.3612248544208,222.2741878822594,241888.0099999973,16.00635322922163,457.71000000000004,0.030287850714663847,12.0,0.0007940709370037057
87,2013-02-16,19389,2314781.1800000886,119.38631079478512,203.9862453194169,313190.4700000048,16.15299757594537,1025.5099999999998,0.05289133013564391,17.0,0.0008767858063850637
88,2013-02-16,20345,2403206.800000053,118.12272302777355,218.2621696076071,293969.1100000017,14.449206684689194,3565.5399999999986,0.175253870729909,66.0,0.00324404030474318
89,2013-02-16,16724,1943104.9600000356,116.18661564219299,208.22697937547454,254966.05999999843,15.245519014589718,2612.36,0.15620425735469984,41.0,0.0024515666108586463
90,2013-02-16,17928,2024070.0299999942,112.8999347389555,203.34890288887544,266913.8099999969,14.88809738955806,860.2099999999998,0.047981369924140996,15.0,0.0008366800535475234
91,2013-02-16,20180,2208918.050000046,109.46075569871387,187.83055476443653,311706.03999999934,15.446285431119888,5828.469999999999,0.28882408325074327,25.0,0.001238850346878097
92,2013-02-16,20154,2316502.3200000636,114.94007740399243,198.1711789513967,299534.26999999967,14.862273990274867,350.47999999999996,0.01739009625880718,10.0,0.0004961794184777216
93,2013-02-16,19163,2090483.2000000372,109.0895580024024,199.38730056645204,296542.12000000174,15.474723164431547,536.06,0.02797369931639096,11.0,0.0005740228565464698
94,2013-02-16,16485,1810358.8400000376,109.81855262359949,201.20313777604431,257987.31999999643,15.649822262662811,650.4300000000001,0.03945586897179254,16.0,0.0009705793145283591
95,2013-02-16,18157,2070182.1700000318,114.0156507132253,199.93968115332538,274613.9999999976,15.124414826237683,705.61,0.03886159607864736,18.0,0.0009913531971140607
96,2013-02-16,21452,2561429.4400000786,119.40282677606184,208.66054530270907,343354.6400000051,16.005716949468816,941.78,0.04390173410404624,26.0,0.0012120082043632296
97,2013-02-16,20314,2434181.5600000788,119.82778182534601,221.92743868890793,333313.41000000393,16.40806389682012,320.2099999999999,0.015763020576942007,11.0,0.0005414984739588461
98,2013-02-16,21818,2525261.710000056,115.74212622605444,195.64250407717856,321058.5700000026,14.715307085892503,936.06,0.042903107525896045,18.0,0.0008250068750572921
99,2013-02-16,17880,2025947.8900000374,113.30804753915199,213.96986232835872,272322.9999999983,15.230592841163217,2242.2400000000007,0.12540492170022374,34.0,0.001901565995525727
100,2013-02-16,16096,1763102.5000000135,109.53668613320164,177.40374182961872,237665.88999999443,14.76552497514876,5879.05,0.3652491302186879,23.0,0.0014289264413518887
101,2013-02-16,17210,1828669.1900000225,106.25619930273228,179.55479661254012,251179.60999999833,14.594980244044063,338.01,0.019640325392213828,9.0,0.0005229517722254503
102,2013-02-16,18717,2171897.85000005,116.03878025324838,202.42728240811795,309407.87000000227,16.530847358016896,908.3199999999999,0.0485291446278784,13.0,0.0006945557514558957
103,2013-02-16,21429,2356396.810000049,109.96298520696482,188.73515782797685,335161.44000000303,15.640554388912363,6796.96,0.31718512296420737,45.0,0.0020999580008399833
104,2013-01-07,13949,1895148.9100000055,135.862707720984,248.02092083603856,228495.80999999665,16.38080220804335,505.09000000000003,0.03620976414079863,11.0,0.0007885869954835472
105,2013-03-11,28836,3741796.890000224,129.7613014981351,233.45984257089904,472556.6500000157,16.387732348453866,2676.4300000000003,0.09281557775003468,50.0,0.0017339436815092246
106,2013-04-08,35814,4577851.720000301,127.82296643771431,232.18368954329017,524988.0100000357,14.65873708605673,5002.11,0.1396691238063327,76.0,0.002122075166136148
107,2013-04-22,49734,5690232.230000206,114.41332348092263,194.14462555627074,767329.0300000407,15.428661076930082,3642.1000000000004,0.0732315920698114,71.0,0.001427594804359191
108,2013-04-22,49627,5674052.760000231,114.33398674109317,194.18744909245328,766403.6500000295,15.443279867814486,3642.0999999999995,0.0733894855622947,71.0,0.0014306728192314668
109,2013-04-22,49627,5674052.760000395,114.33398674109647,194.18744909245464,766403.65000004,15.443279867814697,3642.0999999999995,0.0733894855622947,71.0,0.0014306728192314668
110,2013-05-19,29263,3420723.0600002366,116.89584321498945,213.73796861816456,455776.0400000214,15.575164542255456,1570.8300000000002,0.053679732084885357,39.0,0.0013327410039982231
111,2013-05-19,25243,3123918.280000193,123.7538438379033,228.49165085814866,406040.11000000924,16.085255714455858,3314.0599999999995,0.13128629719130053,55.0,0.0021788218516024245
112,2013-05-19,22844,2496771.010000125,109.29657721940663,193.11443465921894,326653.79000000254,14.299325424619267,6216.01,0.272106898966906,32.0,0.0014008054631413063
113,2013-05-19,30459,3735633.4200002975,122.6446508421254,229.81578484789947,491586.9900000154,16.139301684231768,4763.839999999998,0.15640172034538227,70.0,0.002298171312255819
114,2013-05-19,29329,3924633.2000002717,133.81408162570398,249.58150375311692,476067.510000017,16.231972109516757,3410.639999999999,0.11628899723822834,59.0,0.0020116608135292715
115,2013-05-19,31540,3648140.170000223,115.66709480026071,214.1848852951933,440963.6700000184,13.981092897908002,1223.5299999999995,0.03879296131896003,29.0,0.0009194673430564363
116,2013-05-19,27979,3420834.2900001737,122.26435147790035,239.04721406425207,429593.6300000137,15.35414525179648,1702.9699999999996,0.06086600664784301,28.0,0.0010007505629221916
117,2013-05-19,24556,2988396.1900001257,121.69718968887953,238.4188096158056,369768.76000000973,15.058183743281061,1277.6899999999996,0.052031682684476284,26.0,0.0010588043655318457
118,2013-05-19,30375,3732052.9000003305,122.86593909466109,230.7652733251227,450922.21000001964,14.845175637860729,2189.5699999999997,0.07208460905349794,30.0,0.0009876543209876543
119,2013-05-19,25117,3485318.8200001568,138.7633403670883,261.9405998783571,388474.0600000089,15.466578811164108,1285.12,0.05116534617987817,22.0,0.0008759007843293387
120,2013-05-19,26328,2974571.9900001925,112.98131229110425,197.0319611036258,394641.500000011,14.989421908234997,1091.74,0.04146687936797326,18.0,0.0006836827711941659
121,2013-05-19,27698,3487001.7800002033,125.89363058705334,233.32299279685918,398536.29000001325,14.388630587046475,1384.1799999999996,0.049974005343346076,24.0,0.0008664885551303343
122,2013-05-19,28000,3043261.6200002707,108.68791500000967,186.21856864611152,423409.36000001925,15.121762857143544,546.77,0.0195275,10.0,0.00035714285714285714
123,2013-05-19,22731,2717249.1400001356,119.5393577053423,220.83395534551008,337039.05000000476,14.827286525010107,2749.5099999999993,0.12095860278914256,42.0,0.001847696977695658
124,2013-05-19,23431,2810877.3800001694,119.96403823994578,214.7409521288769,369965.2800000088,15.789564252486398,1145.1499999999999,0.04887328752507362,27.0,0.001152319576629252
125,2013-05-19,24343,2900428.6200001314,119.14836380068732,213.14000775832574,383556.17000000953,15.75632296758861,726.98,0.02986402661956209,19.0,0.0007805118514562708
126,2013-05-19,26179,3037252.4700001464,116.01865884870111,208.2740248795741,407266.2800000094,15.556983842011132,1538.08,0.058752435157951026,24.0,0.000916765346269911
127,2013-05-19,29571,3644728.720000201,123.2534821277671,234.8959150999963,443325.79000001494,14.991910655710491,1888.1999999999998,0.06385309932028,32.0,0.0010821412870717932
128,2013-05-19,29814,3645498.3600002015,122.27471523446037,211.571137260187,473941.1900000201,15.896598577850007,874.8,0.029341919903401084,20.0,0.0006708257865432347
129,2013-05-19,23985,3179741.0400001532,132.57206754222028,252.39713452670907,376409.83000000933,15.693551386283483,3685.619999999999,0.15366353971232016,55.0,0.002293099854075464
130,2013-05-19,26620,3260254.2200002004,122.47386250939897,225.46106182205446,411863.46000001486,15.471955672427304,6247.349999999999,0.23468632607062356,33.0,0.0012396694214876034
131,2013-05-19,22897,2796784.2800001423,122.14631960519466,220.0199180155214,353910.39000000583,15.456627069048603,910.4599999999999,0.03976328776695637,16.0,0.0006987814997597939
132,2013-05-19,26552,3004295.2900001663,113.14760808979234,206.77387944123373,393765.1800000151,14.829963091293127,5460.58,0.20565607110575473,75.0,0.002824645977704128
133,2013-05-19,24453,3166986.330000193,129.5132020611047,240.59443853633968,384865.80000000796,15.73900134952799,926.11,0.037873062609904716,18.0,0.000736105999263894
134,2013-05-19,22307,3003211.4000001187,134.63089613126456,253.67480631312492,341670.43000000453,15.316736002151995,1683.41,0.0754655489308289,22.0,0.0009862375039225355
135,2013-05-19,26757,3104877.1200002194,116.0398071532765,206.3524095056224,399762.1500000127,14.940469783608503,1958.0199999999995,0.07317785999925251,48.0,0.0017939230855477072
136,2013-05-19,26064,3123458.810000179,119.8380451964464,216.99492471899185,398957.3900000148,15.30683663290419,1303.3099999999997,0.05000422038060159,27.0,0.0010359116022099447
137,2013-05-19,28367,3396504.6700001787,119.73436281595441,219.02265978810908,427982.9200000159,15.087352205027528,940.0,0.03313709592131702,19.0,0.0006697923643670462
138,2013-05-19,23473,2896998.870000096,123.41834746304674,219.92693154464638,355803.1200000047,15.157973842287083,8120.96,0.3459702637072381,49.0,0.0020875047927405954
139,2013-05-19,26791,3180804.5100002186,118.72660632302708,232.31915432345167,436841.7200000174,16.305539920123078,1084.61,0.040484117800753984,28.0,0.0010451270949199357
140,2013-05-19,22020,3103355.3300001477,140.93348455949808,270.239864443707,327920.08000000333,14.89192007266137,3065.479999999999,0.1392134423251589,47.0,0.002134423251589464
141,2013-05-19,27782,3194371.050000181,114.97988085811608,204.22619015411695,422093.23000001255,15.193046936866049,2168.8799999999997,0.07806781369231876,45.0,0.0016197537974227917
142,2013-05-19,31231,3499477.1200002483,112.05139508822158,195.26773742041627,455902.0600000222,14.597741346739527,979.52,0.031363709135154176,20.0,0.0006403893567288912
143,2013-05-19,22859,2887587.1400001175,126.32167373901385,233.9648698480017,352227.7400000065,15.408711667177327,2584.229999999999,0.11305087711623427,41.0,0.0017936042696530907
144,2013-05-19,23999,3181210.2100001373,132.55594858119662,237.78267451551048,359637.99000000587,14.985540647527225,7244.700000000001,0.30187507812825537,53.0,0.002208425351056294
145,2013-05-19,27663,3305265.620000202,119.48326717999502,213.95635314920415,455913.8900000186,16.480999530058874,1447.9600000000003,0.05234284061743123,27.0,0.0009760329682247045
146,2013-05-19,23099,2897994.400000107,125.45973418763181,229.08580021412058,333702.13000000495,14.446605047837783,1489.2699999999998,0.06447335382484089,28.0,0.0012121736871726048
147,2013-05-19,1362,103523.84000000032,76.00869309838497,55.10390570289219,22142.93000000006,16.257657856094024,820.99,0.6027826725403818,25.0,0.018355359765051395
148,2013-05-19,1820,146996.48000000016,80.7672967032968,60.27900195590765,25187.81,13.839456043956044,726.62,0.3992417582417582,26.0,0.014285714285714285
149,2013-05-19,19694,2537662.5700000618,128.8546039402895,251.45735669778648,293866.179999998,14.921609627297553,652.53,0.03313344165735757,13.0,0.0006600995226972682
150,2013-05-19,26515,3120019.8200002224,117.66999132567311,220.25303238826865,419185.5600000144,15.809374316425208,1050.06,0.039602489157080895,26.0,0.0009805770318687536
151,2013-05-19,25810,3302559.8400002024,127.95659976753981,230.46212475169483,393807.5000000086,15.257942657884875,1082.8499999999997,0.04195466873304919,21.0,0.0008136381247578458
152,2013-05-19,24678,3373248.860000218,136.6905284058764,263.77087058399536,392049.6900000048,15.88660709944099,3964.1400000000003,0.16063457330415756,56.0,0.0022692276521598183
153,2013-05-19,25639,2918360.890000164,113.82506689029073,207.56243126279787,403688.89000001794,15.745110573736024,1118.1000000000001,0.04360934513826593,25.0,0.0009750770310854558
154,2013-05-19,24799,3167583.0000001807,127.73027138191785,254.93819852119861,388981.6600000084,15.685376829711215,1643.1599999999994,0.06625912335174804,32.0,0.0012903746118795112
155,2013-05-19,29429,3567300.2600002154,121.21717557512031,231.90595075606262,417508.54000001884,14.186976791600763,3145.959999999998,0.10689999660199118,47.0,0.0015970641204254307
156,2013-05-19,23382,2723090.4300001166,116.46097125994854,199.98714941206123,360549.34000000916,15.419952955265126,1197.52,0.051215464887520316,18.0,0.0007698229407236335
157,2013-05-19,26976,3168589.330000223,117.45956887604623,208.67745998020018,391333.21000000875,14.50671745255074,3175.53,0.11771685943060499,39.0,0.001445729537366548
158,2013-05-19,26440,3125419.5100002135,118.20799962179325,207.20329816420428,409836.57000001136,15.500626701967146,2628.0599999999995,0.09939712556732222,35.0,0.00132375189107413
159,2013-05-19,25260,2951955.1300002164,116.86283174981062,211.3311803919366,377618.2100000091,14.94925613618405,1310.09,0.05186421219319081,21.0,0.000831353919239905
160,2013-05-19,29076,3209863.640000252,110.3956403907089,196.37072140422973,439899.23000001773,15.129289792269148,2301.74,0.07916288347778236,53.0,0.0018228091897097263
161,2013-05-19,20843,2381991.020000106,114.28254186058179,205.68937049758802,326616.2600000056,15.670309456412493,958.8800000000001,0.046004893729309604,21.0,0.001007532504917718
162,2013-05-19,29302,3519531.610000201,120.11233397038431,214.9430469597064,447000.13000001945,15.254935840557621,812.4799999999998,0.02772780015016039,17.0,0.0005801651764384683
163,2013-05-19,27362,3212123.300000123,117.39358599518029,212.5994090761592,401568.8100000204,14.676149769754419,8172.960000000002,0.2986974636356992,75.0,0.002741027702653315
164,2013-05-19,8,912.9300000000001,114.11625000000001,11.538389263052023,35.26,4.4075,0.0,0.0,0.0,0.0
165,2013-05-19,22710,2850274.900000104,125.50748128578178,223.4748329842651,369092.9800000089,16.252442976662653,419.93999999999994,0.01849141347424042,11.0,0.000484368119771026
166,2013-05-19,28495,3355420.250000159,117.75470257940546,209.3585207873496,440400.5800000179,15.455363397087837,1508.8500000000001,0.05295139498157572,24.0,0.0008422530268468152
167,2013-05-19,24496,2874731.0600000736,117.3551216525177,211.23774976212363,362362.2100000036,14.792709421946586,1066.46,0.0435360875244938,18.0,0.0007348138471587198
168,2013-05-19,30933,4000342.0200002072,129.32279507322946,232.36247754172894,467089.9000000185,15.100051724695906,3119.5999999999995,0.10085022467914523,50.0,0.0016163967284130217
169,2013-05-19,29146,3501130.7100001913,120.1238835517804,218.37225155424423,430818.5200000177,14.781394359432435,617.99,0.021203252590406917,10.0,0.0003431002538941879
170,2013-05-19,24635,3037925.5200001514,123.31745565253304,228.50819415807027,382654.79000001086,15.532973005886376,509.7,0.02069007509640755,11.0,0.00044651918002841485
171,2013-05-19,23910,3056644.54000015,127.83958762024885,248.05081710032871,362217.84000000486,15.149219573400455,2945.0500000000006,0.123172312839816,37.0,0.001547469677959013
