coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
21,2013-05-19,143654,10911666.580001792,75.9579724894663,51.33614070222561,2355342.510000522,16.395941011044048,59724.65000000012,0.4157534771047107,2150.0,0.014966516769459953
22,2013-05-19,132359,14081947.920000877,106.39206944749414,74.66025871805742,3675384.5800007414,27.768301211105715,69529.11999999976,0.5253070814980452,2216.0,0.016742344683776698
23,2013-05-19,68642,10948124.400000338,159.49599953381804,172.35723004689885,1155203.020000006,16.829390460651002,100655.68999999952,1.4663863232423229,2154.0,0.03138020453949477
24,2013-05-19,79589,12313209.850000026,154.70994546985168,130.6766240443501,3007519.900000357,37.78813529508295,21905.210000000036,0.27522911457613536,625.0,0.007852843985977962
25,2013-05-19,26,5761.12,221.58153846153846,52.06565452905073,213.73000000000002,8.220384615384615,0.0,0.0,0.0,0.0
26,2013-05-19,69,20181.75999999998,292.48927536231855,173.5759684955641,1570.859999999999,22.766086956521725,71.24,1.0324637681159419,1.0,0.014492753623188406
27,2013-05-19,3309,286278.20999999094,86.5150226654551,47.88214800043145,207715.9499999997,62.77302810516763,4662.460000000003,1.4090238742822614,158.0,0.047748564521003324
28,2013-07-15,174,38085.36999999997,218.88143678160904,46.91154259411604,3984.779999999995,22.901034482758593,552.1,3.1729885057471265,14.0,0.08045977011494253
29,2013-08-10,56356,5341496.279999342,94.78132372771917,94.8747726935913,362686.3700000272,6.435630101498105,5384.990000000002,0.09555309106395063,149.0,0.002643906593796579
30,2013-08-10,158259,12006068.68000165,75.86341806786123,51.031831231547294,2562969.9500008053,16.194781655392777,66117.06000000006,0.41777756715257935,2420.0,0.015291389431248775
31,2013-08-10,144761,15358440.480000678,106.09515325260725,75.0368367353994,4000307.060000851,27.633872797237174,77504.72999999924,0.5353978626840049,2470.0,0.017062606641291507
32,2013-08-10,75531,12080337.070000349,159.93879426990705,172.43620849137528,1288201.5900000306,17.055269889184977,110238.45999999915,1.4595127828308794,2363.0,0.03128516767949584
33,2013-08-10,87414,13466570.189999865,154.0550734436116,128.69628026697023,3319922.9300004947,37.97930457364375,23904.540000000055,0.2734635184295428,683.0,0.007813393735557233
34,2013-08-10,539,36304.37999999998,67.3550649350649,26.851544508917215,5140.860000000013,9.537773654916537,469.79999999999995,0.8716141001855287,14.0,0.025974025974025976
35,2013-07-15,230,29316.64000000001,127.46365217391309,61.547191101259095,6328.479999999999,27.515130434782602,543.1899999999999,2.3616956521739128,14.0,0.06086956521739131
36,2013-08-10,18,8328.599999999999,462.69999999999993,102.21943409099052,213.01000000000002,11.83388888888889,0.0,0.0,0.0,0.0
37,2013-09-16,5928,599118.8300000016,101.06592948717976,54.52661774707347,4059.8500000000035,0.6848599865047239,0.0,0.0,0.0,0.0
38,2013-09-16,1232,85757.11000000018,69.60804383116897,44.496033244330995,42535.57000000042,34.52562500000034,345.49,0.2804301948051948,17.0,0.013798701298701298
39,2013-10-08,434,55082.830000000045,126.91896313364066,54.29121540197012,10059.300000000003,23.178110599078348,872.6600000000001,2.01073732718894,21.0,0.04838709677419355
40,2013-10-08,1150,111892.61000000041,97.29792173913079,69.83487092781621,7638.299999999992,6.641999999999993,0.0,0.0,0.0,0.0
41,2013-10-08,3701,317488.8299999873,85.78460686300657,46.7485250784912,225018.3900000013,60.79934882464234,5221.700000000011,1.4108889489327239,185.0,0.04998649013780059
42,2013-10-21,22912,2697538.8100002,117.73475951467353,136.28820407571433,348724.049999989,15.220148830306782,30803.81999999997,1.3444404678770936,617.0,0.026929120111731843
43,2013-10-21,22912,2697538.8100002,117.73475951467353,136.28820407571433,348724.049999989,15.220148830306782,30803.81999999997,1.3444404678770936,617.0,0.026929120111731843
44,2013-10-21,3706,328917.199999995,88.75261737722477,46.14513047683078,25150.870000000017,6.786527253103081,2106.919999999997,0.5685159201295189,91.0,0.02455477603885591
45,2013-02-16,313,11823.46000000001,37.77463258785946,21.490634765800007,577.6700000000001,1.8455910543130993,0.0,0.0,0.0,0.0
46,2013-02-16,9,1015.54,112.83777777777777,2.376666666666666,7.12,0.7911111111111111,0.0,0.0,0.0,0.0
47,2013-02-16,5,511.15,102.22999999999999,21.72587052341056,7.12,1.424,0.0,0.0,0.0,0.0
48,2013-02-16,21,2302.82,109.65809523809524,30.0058873588247,146.71000000000004,6.986190476190478,0.0,0.0,0.0,0.0
49,2013-02-16,18,3913.8800000000006,217.4377777777778,42.09698040806637,1012.66,56.25888888888889,0.0,0.0,0.0,0.0
50,2013-02-16,7,1352.48,193.21142857142857,18.847262779664177,440.25,62.892857142857146,0.0,0.0,0.0,0.0
51,2013-02-16,12,2775.13,231.26083333333335,68.57622626197313,461.62,38.468333333333334,0.0,0.0,0.0,0.0
52,2013-02-16,36,9158.899999999998,254.41388888888883,82.70964114739078,4005.0900000000006,111.25250000000001,0.0,0.0,0.0,0.0
53,2013-02-16,19,4624.500000000001,243.39473684210532,149.55695278493673,853.08,44.898947368421055,0.0,0.0,0.0,0.0
54,2013-02-16,16,1593.6100000000006,99.60062500000004,9.66365525650965,85.46000000000002,5.341250000000001,0.0,0.0,0.0,0.0
55,2013-02-16,116,10748.899999999974,92.66293103448254,21.521944272007033,3441.9999999999995,29.672413793103445,80.14,0.6908620689655173,1.0,0.008620689655172414
56,2013-02-16,5258,143800.43999999994,27.348885507797632,22.941225984267465,9798.659999999762,1.8635717002662155,373.94999999999993,0.07112019779383795,13.0,0.002472422974515025
57,2013-02-16,83,18051.310000000027,217.48566265060273,40.02763183385035,1971.7799999999954,23.75638554216862,211.23,2.5449397590361444,1.0,0.012048192771084338
58,2013-02-16,1,237.23,237.23,,189.5,189.5,0.0,0.0,0.0,0.0
59,2013-02-16,686,187743.11999999828,273.6780174927089,103.60281685926014,70784.41000000013,103.18427113702643,0.0,0.0,0.0,0.0
60,2013-02-16,57,17235.659999999996,302.37999999999994,254.36874845248917,3255.6699999999964,57.11701754385959,1992.23,34.95140350877193,1.0,0.017543859649122806
61,2013-02-16,3,355.48,118.49333333333334,54.25350249830267,35.62,11.873333333333333,0.0,0.0,0.0,0.0
62,2013-02-16,1226,215030.6599999979,175.39205546492488,71.81303193097025,73757.27999999988,60.160913539967275,0.0,0.0,0.0,0.0
63,2013-02-16,1106,113247.71000000113,102.39395117540789,29.849581096120986,13950.630000000008,12.613589511754077,0.0,0.0,0.0,0.0
64,2013-02-16,1667,193779.03999999404,116.24417516496344,39.96254035990851,105825.07999999856,63.4823515296932,419.24,0.25149370125974807,3.0,0.001799640071985603
65,2013-02-16,288,29063.90000000002,100.91631944444451,33.948673140626525,8925.500000000031,30.991319444444553,177.74,0.6171527777777778,2.0,0.006944444444444444
66,2013-02-16,29,2979.3100000000004,102.7348275862069,13.194352044040246,301.72999999999996,10.404482758620688,0.0,0.0,0.0,0.0
67,2013-02-16,522,66152.36000000015,126.7286590038317,57.62316172096384,9024.27,17.28787356321839,0.0,0.0,0.0,0.0
68,2013-02-16,309,15786.060000000016,51.08757281553403,25.140004564026206,1447.0699999999972,4.683074433656949,17.81,0.057637540453074426,1.0,0.003236245954692557
69,2013-02-16,97,9416.099999999993,97.0731958762886,21.290236149582345,1208.230000000001,12.455979381443308,0.0,0.0,0.0,0.0
70,2013-02-16,211,27471.989999999918,130.19900473933612,105.88005786178182,4075.8999999999946,19.31706161137438,0.0,0.0,0.0,0.0
71,2013-02-16,234,15888.970000000054,67.90158119658143,33.25210215142926,4689.229999999998,20.039444444444435,0.0,0.0,0.0,0.0
72,2013-02-16,89,9180.680000000002,103.15370786516856,33.147640783389036,3010.119999999997,33.821573033707836,0.0,0.0,0.0,0.0
73,2013-02-16,856,75252.46000000034,87.911752336449,52.758745671963624,16067.449999999899,18.770385514018574,0.0,0.0,0.0,0.0
74,2013-02-16,101,8442.389999999985,83.58801980198005,41.92763034133462,1427.56,14.134257425742573,0.0,0.0,0.0,0.0
75,2013-02-16,570,40404.820000000254,70.88564912280746,28.436071327903168,4427.859999999991,7.768175438596475,0.0,0.0,0.0,0.0
76,2013-02-16,80,9411.819999999996,117.64774999999995,77.08123754984211,3494.669999999999,43.68337499999999,0.0,0.0,0.0,0.0
77,2013-02-16,7,1215.69,173.67000000000002,37.88757975907145,277.83,39.69,0.0,0.0,0.0,0.0
78,2013-02-16,370,15396.009999999995,41.61083783783782,19.27683211727739,5449.270000000005,14.72775675675677,0.0,0.0,0.0,0.0
79,2013-02-16,53,4528.309999999996,85.43981132075464,23.700588396669207,793.1600000000004,14.965283018867932,0.0,0.0,0.0,0.0
80,2013-02-16,9,3398.4800000000005,377.60888888888894,128.82534042691725,159.93,17.77,0.0,0.0,0.0,0.0
81,2013-02-16,136,10789.740000000007,79.33632352941181,22.122005160232828,364.72999999999985,2.6818382352941166,0.0,0.0,0.0,0.0
82,2013-02-16,258,16410.56999999995,63.60686046511608,21.866462189942602,2065.0899999999983,8.004224806201544,0.0,0.0,0.0,0.0
83,2013-02-16,455,22599.36000000005,49.66892307692319,19.412154474676296,4939.070000000028,10.855098901098962,19.59,0.04305494505494505,1.0,0.002197802197802198
84,2013-02-16,173,8430.779999999992,48.732832369942145,34.036600077534416,3914.3599999999983,22.62635838150288,0.0,0.0,0.0,0.0
85,2013-02-16,335,12353.549999999977,36.87626865671635,23.528302299343313,4052.589999999996,12.09728358208954,73.02,0.21797014925373134,2.0,0.005970149253731343
86,2013-02-16,345,17648.19000000001,51.15417391304351,45.875542021687544,4142.390000000003,12.006927536231894,0.0,0.0,0.0,0.0
87,2013-02-16,152,17084.75999999998,112.39973684210513,68.3365091056858,1897.4200000000005,12.483026315789477,89.41,0.5882236842105263,1.0,0.006578947368421052
88,2013-02-16,153,17602.59,115.04960784313725,26.45018418208565,1017.9300000000005,6.6531372549019645,0.0,0.0,0.0,0.0
89,2013-02-16,708,31655.559999999932,44.71124293785301,20.681974717773258,5700.929999999972,8.052161016949114,48.089999999999996,0.06792372881355932,2.0,0.002824858757062147
90,2013-02-16,296,8019.440000000016,27.092702702702756,6.829385618404782,719.459999999998,2.4306081081081015,0.0,0.0,0.0,0.0
91,2013-02-16,4153,221080.97999999303,53.234042860581035,31.461532501853966,68088.90999999952,16.395114375150378,62.33,0.01500842764266795,2.0,0.0004815795810257645
92,2013-02-16,34,5565.169999999999,163.68147058823527,34.39298467335356,776.53,22.839117647058824,0.0,0.0,0.0,0.0
93,2013-02-16,417,21012.00000000005,50.38848920863322,29.97155498215869,11210.669999999996,26.884100719424453,0.0,0.0,0.0,0.0
94,2013-02-16,260,20404.06000000002,78.47715384615393,27.462952264468708,8856.500000000004,34.06346153846155,102.94,0.39592307692307693,1.0,0.0038461538461538464
95,2013-02-16,13,579.56,44.58153846153846,12.352951635239414,13.89,1.0684615384615386,0.0,0.0,0.0,0.0
96,2013-02-16,1090,47246.28999999989,43.34522018348614,19.597711781432423,2151.5899999999992,1.9739357798165131,142.48,0.1307155963302752,4.0,0.003669724770642202
97,2013-02-16,660,48269.38000000015,73.13542424242446,60.24734628527318,9177.019999999986,13.904575757575737,937.8999999999997,1.4210606060606057,16.0,0.024242424242424242
98,2013-02-16,554,45779.610000000124,82.63467509025293,52.36413206507487,16802.329999999998,30.3291155234657,70.88,0.127942238267148,1.0,0.0018050541516245488
99,2013-02-16,3,853.81,284.6033333333333,128.08585258854055,177.74,59.24666666666667,0.0,0.0,0.0,0.0
100,2013-02-16,159,9422.32,59.259874213836476,19.245683092724892,2150.539999999998,13.525408805031434,0.0,0.0,0.0,0.0
101,2013-02-16,27,39206.84,1452.105185185185,754.782719072543,0.0,0.0,0.0,0.0,0.0,0.0
102,2013-02-16,149,6929.019999999992,46.503489932885856,45.726172645051996,1237.1299999999997,8.302885906040267,0.0,0.0,0.0,0.0
103,2013-02-16,155,5848.239999999993,37.73058064516125,24.17122366693018,549.18,3.543096774193548,0.0,0.0,0.0,0.0
104,2013-01-07,1135,79265.60999999977,69.83754185022006,21.894170973384263,4734.780000000052,4.171612334801807,0.0,0.0,0.0,0.0
105,2013-03-11,337,30089.720000000085,89.2870029673593,44.49207334007043,3926.1400000000053,11.650267062314557,0.0,0.0,0.0,0.0
106,2013-04-08,11,2074.1299999999997,188.5572727272727,90.36535177720594,1113.82,101.25636363636363,0.0,0.0,0.0,0.0
107,2013-04-22,892,44633.19000000017,50.03720852017956,24.766395581742465,2127.089999999997,2.3846300448430457,420.66999999999996,0.47160313901345285,10.0,0.011210762331838564
108,2013-04-22,838,36909.520000000084,44.04477326968984,20.216450595485718,5982.169999999953,7.138627684964145,48.089999999999996,0.05738663484486873,2.0,0.002386634844868735
109,2013-04-22,453,40144.57000000007,88.61935982339972,35.07052141581126,22020.260000000013,48.609845474613714,0.0,0.0,0.0,0.0
110,2013-05-19,1009,62055.77000000007,61.50224975223,38.321406539941435,11444.619999999957,11.342537165510365,12.47,0.012358771060455898,1.0,0.0009910802775024777
111,2013-05-19,1096,141545.6300000007,129.14747262773787,52.39728588163518,68185.75999999972,62.21328467153259,0.0,0.0,0.0,0.0
112,2013-05-19,422,56705.13000000015,134.37234597156433,66.49022925340087,11494.669999999984,27.23855450236963,0.0,0.0,0.0,0.0
113,2013-05-19,667,75825.51000000056,113.68142428785691,37.449493482321934,12571.209999999986,18.847391304347806,0.0,0.0,0.0,0.0
114,2013-05-19,243,18701.230000000007,76.95979423868316,30.86279251020126,6971.27000000003,28.688353909465146,0.0,0.0,0.0,0.0
115,2013-05-19,124,12282.789999999997,99.05475806451611,23.407934498839644,1697.2700000000011,13.68766129032259,0.0,0.0,0.0,0.0
116,2013-05-19,66,4717.269999999997,71.47378787878783,28.756222003120893,677.1499999999995,10.259848484848478,0.0,0.0,0.0,0.0
117,2013-05-19,244,11634.150000000007,47.680942622950845,18.667668236269105,4649.009999999992,19.053319672131114,0.0,0.0,0.0,0.0
118,2013-05-19,307,26861.850000000028,87.49788273615644,32.84043080070277,6432.510000000027,20.952801302931682,0.0,0.0,0.0,0.0
119,2013-05-19,695,57772.060000000085,83.12526618705049,52.916685853138645,21361.969999999932,30.73664748201429,70.88,0.10198561151079136,1.0,0.0014388489208633094
120,2013-05-19,235,10571.65000000002,44.98574468085115,18.564966103665796,1767.7799999999975,7.5224680851063725,0.0,0.0,0.0,0.0
121,2013-05-19,266,21397.289999999975,80.44093984962397,15.320457757710846,4561.909999999998,17.150037593984955,0.0,0.0,0.0,0.0
122,2013-05-19,20,2265.79,113.2895,59.44941684234368,343.68999999999994,17.184499999999996,0.0,0.0,0.0,0.0
123,2013-05-19,138,26956.74000000002,195.33869565217407,51.878175429341205,7758.029999999985,56.21760869565207,0.0,0.0,0.0,0.0
124,2013-05-19,844,118992.99000000003,140.98695497630337,46.02578761512153,5791.37,6.861812796208531,0.0,0.0,0.0,0.0
125,2013-05-19,803,58325.349999999715,72.63430884184274,21.80716438050722,14563.04000000005,18.13579078455797,0.0,0.0,0.0,0.0
126,2013-05-19,496,25361.219999999972,51.131491935483815,28.373774856155702,12670.729999999987,25.5458266129032,0.0,0.0,0.0,0.0
127,2013-05-19,219,30945.290000000008,141.30269406392696,35.02135706916004,9893.079999999973,45.17388127853869,0.0,0.0,0.0,0.0
128,2013-05-19,10,1758.21,175.821,21.599099492545726,337.68,33.768,0.0,0.0,0.0,0.0
129,2013-05-19,121,17500.030000000006,144.62834710743806,28.207131998459406,933.46,7.714545454545455,0.0,0.0,0.0,0.0
130,2013-05-19,163,24152.94,148.17754601226994,28.825681924027663,2747.959999999996,16.85865030674844,0.0,0.0,0.0,0.0
131,2013-05-19,344,21968.470000000052,63.861831395348986,19.110414844485742,1960.759999999996,5.69988372093022,0.0,0.0,0.0,0.0
132,2013-05-19,35,2279.65,65.13285714285715,23.082574732956477,551.7199999999999,15.76342857142857,259.31,7.408857142857143,3.0,0.08571428571428572
133,2013-05-19,84,6661.269999999988,79.30083333333319,23.0536511081796,1155.5600000000002,13.75666666666667,0.0,0.0,0.0,0.0
134,2013-05-19,397,10612.450000000008,26.73161209068012,6.422696570209803,1074.0299999999932,2.705365239294693,0.0,0.0,0.0,0.0
135,2013-05-19,458,16428.149999999932,35.869323144104655,21.258886420470304,5923.219999999996,12.932794759825319,73.02,0.15943231441048034,2.0,0.004366812227074236
136,2013-05-19,2380,273469.57000000175,114.90318067226964,42.81275778135562,116006.60999999977,48.7422731092436,373.65000000000003,0.15699579831932775,2.0,0.0008403361344537816
137,2013-05-19,835,57302.270000000426,68.62547305389272,25.43147852771614,4609.730000000005,5.520634730538928,0.0,0.0,0.0,0.0
138,2013-05-19,22,2048.5,93.11363636363636,49.35992026942839,434.86999999999983,19.766818181818174,0.0,0.0,0.0,0.0
139,2013-05-19,110,3814.4799999999973,34.677090909090886,22.990485401193364,687.7999999999998,6.252727272727271,344.78000000000003,3.1343636363636365,10.0,0.09090909090909091
140,2013-05-19,264,33259.25999999997,125.98204545454536,103.64604948451714,5042.259999999994,19.099469696969674,0.0,0.0,0.0,0.0
141,2013-05-19,1134,92617.13000000105,81.67295414462174,40.483260328399446,29985.390000000305,26.442142857143125,59.49,0.052460317460317464,1.0,0.0008818342151675485
142,2013-05-19,245,17256.55999999996,70.43493877551005,31.52849019460263,8256.800000000036,33.70122448979606,0.0,0.0,0.0,0.0
143,2013-05-19,909,40038.74000000018,44.047018701870385,19.942887606915733,6144.149999999947,6.759240924092351,48.089999999999996,0.0529042904290429,2.0,0.0022002200220022
144,2013-05-19,5200,282243.1499999906,54.27752884615204,32.94491889685781,84400.67000000046,16.230898076923165,62.33,0.011986538461538462,2.0,0.0003846153846153846
145,2013-05-19,433,53617.94999999994,123.8289838337181,65.17959581448088,16658.120000000075,38.4714087759817,0.0,0.0,0.0,0.0
146,2013-05-19,506,27055.23000000004,53.46883399209494,29.126316153903492,2976.500000000001,5.882411067193678,0.0,0.0,0.0,0.0
147,2013-05-19,430,57414.9800000001,133.5232093023258,42.79974362086803,11355.140000000067,26.40730232558155,0.0,0.0,0.0,0.0
148,2013-05-19,430,57414.9800000001,133.5232093023258,42.79974362086803,11355.140000000067,26.40730232558155,0.0,0.0,0.0,0.0
149,2013-05-19,255,15936.159999999983,62.494745098039154,17.418599069303227,1461.9699999999957,5.733215686274493,0.0,0.0,0.0,0.0
150,2013-05-19,133,7911.320000000003,59.483609022556415,10.134563297938296,520.4399999999995,3.9130827067669136,0.0,0.0,0.0,0.0
151,2013-05-19,227,12917.230000000023,56.904096916299665,20.00092693536356,3626.2599999999984,15.974713656387658,0.0,0.0,0.0,0.0
152,2013-05-19,407,21100.939999999988,51.845061425061395,42.542160924103015,4371.059999999998,10.739705159705155,0.0,0.0,0.0,0.0
153,2013-05-19,196,14798.09999999998,75.50051020408154,19.908176898718374,694.5999999999993,3.5438775510204046,0.0,0.0,0.0,0.0
154,2013-05-19,150,12379.449999999983,82.52966666666656,25.397669856038593,2698.0499999999897,17.98699999999993,0.0,0.0,0.0,0.0
155,2013-05-19,283,39718.03999999994,140.34643109540616,72.6475794771197,17740.320000000032,62.68664310954075,106.85999999999999,0.3775971731448763,3.0,0.01060070671378092
156,2013-05-19,112,11908.849999999986,106.32901785714273,31.4750533265567,3340.3099999999977,29.82419642857141,0.0,0.0,0.0,0.0
157,2013-05-19,2494,219827.30000000293,88.14246190858177,33.31583149845081,16731.660000000113,6.708765036086653,17.81,0.007141138732959101,1.0,0.00040096230954290296
158,2013-05-19,352,27154.619999999984,77.14380681818177,24.608519874712353,11782.619999999992,33.47335227272725,173.11,0.49178977272727276,2.0,0.005681818181818182
159,2013-05-19,221,19228.370000000017,87.00619909502271,32.14106099448321,4626.400000000005,20.933936651583732,95.82,0.43357466063348415,2.0,0.00904977375565611
160,2013-05-19,143,27758.99999999999,194.11888111888103,79.97405250952103,5195.879999999994,36.334825174825134,0.0,0.0,0.0,0.0
161,2013-05-19,4578,365538.3800000008,79.84674093490625,40.83645681382026,24599.200000000223,5.373350808213242,576.34,0.12589340323285278,6.0,0.001310615989515072
162,2013-05-19,13,1937.3299999999997,149.02538461538458,40.73117860136642,498.68,38.36,0.0,0.0,0.0,0.0
163,2013-05-19,1039,106017.11000000109,102.03764196342742,25.058223589921052,11229.710000000043,10.808190567853746,0.0,0.0,0.0,0.0
164,2013-05-19,208,24832.88000000001,119.38884615384619,18.86211789316965,459.8799999999999,2.2109615384615378,0.0,0.0,0.0,0.0
165,2013-05-19,88,6922.729999999996,78.66738636363631,36.50129374165421,463.7599999999999,5.269999999999999,0.0,0.0,0.0,0.0
166,2013-05-19,324,20646.339999999902,63.72327160493797,23.321154571842563,2138.0699999999997,6.598981481481481,0.0,0.0,0.0,0.0
167,2013-05-19,222,62700.90999999999,282.4365315315315,65.11821010988626,11469.960000000006,51.66648648648651,213.71999999999997,0.9627027027027025,3.0,0.013513513513513514
168,2013-05-19,100,15574.720000000007,155.74720000000008,56.77499238007503,5349.390000000006,53.49390000000006,0.0,0.0,0.0,0.0
169,2013-05-19,62,4002.7900000000036,64.56112903225812,15.447640607669944,261.07,4.210806451612903,0.0,0.0,0.0,0.0
170,2013-05-19,629,96682.9299999997,153.70895071542083,44.96695027517557,11404.169999999973,18.130635930047653,17.81,0.0283147853736089,1.0,0.001589825119236884
171,2013-05-19,162,28329.600000000068,174.87407407407449,32.65365505219546,3419.810000000003,21.109938271604957,0.0,0.0,0.0,0.0
172,2013-05-19,121,25688.170000000086,212.29892561983542,41.80360332957064,3724.21999999999,30.778677685950328,211.23,1.745702479338843,1.0,0.008264462809917356
173,2013-07-29,97,9317.119999999994,96.05278350515458,29.461745349629094,2058.6100000000006,21.222783505154645,0.0,0.0,0.0,0.0
174,2013-07-29,67,16317.329999999998,243.54223880597013,52.18267484522727,3939.589999999997,58.79985074626861,0.0,0.0,0.0,0.0
175,2013-08-10,335,37560.519999999975,112.12095522388053,43.46890970637364,7623.479999999997,22.7566567164179,0.0,0.0,0.0,0.0
176,2013-08-10,2,2091.96,1045.98,221.39513318950807,137.14,68.57,0.0,0.0,0.0,0.0
177,2013-08-10,1179,152469.22000000032,129.32079728583574,52.00346742921002,71842.1699999995,60.934834605597544,0.0,0.0,0.0,0.0
178,2013-08-10,92,18250.30999999999,198.37293478260858,49.37876950781165,4780.189999999993,51.958586956521664,0.0,0.0,0.0,0.0
179,2013-08-10,21,4035.3099999999986,192.157619047619,52.718516851744035,267.15,12.72142857142857,0.0,0.0,0.0,0.0
180,2013-08-10,80,6440.089999999998,80.50112499999997,51.47496518202324,3029.8400000000006,37.873000000000005,0.0,0.0,0.0,0.0
181,2013-08-10,2,106.5,53.25,25.44170198709198,49.16,24.58,0.0,0.0,0.0,0.0
182,2013-08-10,3,244.70999999999998,81.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2013-08-10,28,2320.620000000001,82.87928571428574,60.9362967264188,203.03,7.251071428571429,0.0,0.0,0.0,0.0
184,2013-08-10,526,30688.210000000177,58.34260456273798,25.255669686202545,2902.139999999994,5.517376425855502,0.0,0.0,0.0,0.0
185,2013-08-10,1120,67981.12999999995,60.69743749999995,37.47330627818674,12488.219999999958,11.150196428571391,12.47,0.011133928571428572,1.0,0.0008928571428571428
186,2013-08-10,16,2651.5400000000004,165.72125000000003,130.71316286051683,170.96,10.685,0.0,0.0,0.0,0.0
187,2013-08-10,649,57830.01999999994,89.10634822804305,35.55348476706966,29380.260000000133,45.27004622496168,64.12,0.09879815100154084,1.0,0.0015408320493066256
188,2013-08-10,6,574.1899999999999,95.69833333333332,41.63393683843346,71.58,11.93,17.81,2.9683333333333333,1.0,0.16666666666666666
189,2013-08-10,1661,192162.59999999704,115.69090909090731,39.73386665647153,108141.84000000096,65.10646598434735,0.0,0.0,0.0,0.0
190,2013-08-10,432,44229.81000000021,102.38381944444492,38.56244418627139,12075.490000000105,27.95252314814839,177.74,0.4114351851851852,2.0,0.004629629629629629
191,2013-08-10,566,38576.54999999993,68.15644876325076,16.628376969528116,23009.720000000067,40.6532155477033,123.25,0.21775618374558303,2.0,0.0035335689045936395
192,2013-08-10,126,10419.979999999974,82.69825396825377,38.50772030810165,1652.36,13.113968253968252,0.0,0.0,0.0,0.0
193,2013-08-10,375,18762.83,50.03421333333334,23.9893747058546,1806.4799999999952,4.817279999999987,17.81,0.04749333333333333,1.0,0.0026666666666666666
194,2013-08-10,449,22661.600000000057,50.47126948775068,32.64250520986211,9164.49000000003,20.41089086859695,53.42999999999999,0.11899777282850778,2.0,0.004454342984409799
195,2013-08-10,650,32877.640000000116,50.58098461538479,32.01351019623603,7416.94999999998,11.410692307692276,35.62,0.054799999999999995,2.0,0.003076923076923077
