customer_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
8,2013-01-12,119,31519.06,264.86605042016805,354.6631211522494,3076.1399999999962,25.849915966386522,1617.1299999999997,13.589327731092434,29.0,0.24369747899159663
8,2013-02-16,1419,512462.96999999974,361.14374207188143,590.0142321853453,36736.61000000004,25.889083861874585,1052.23,0.7415292459478506,30.0,0.021141649048625793
8,2013-04-08,424,143665.39000000016,338.83346698113246,563.7618745706327,10867.379999999992,25.63061320754715,2119.019999999999,4.997688679245281,40.0,0.09433962264150944
8,2013-04-22,51,6187.149999999999,121.31666666666665,79.63302487452465,1315.1,25.78627450980392,771.1399999999998,15.12039215686274,32.0,0.6274509803921569
8,2013-05-19,2560,972656.7299999988,379.9440351562495,627.158119130208,66656.72000000019,26.037781250000073,3306.259999999998,1.2915078124999992,81.0,0.031640625
8,2013-08-10,2564,997487.4599999988,389.0356708268326,647.7754037499217,64894.39000000015,25.30982449297978,2106.9199999999983,0.82173166926677,70.0,0.027301092043681748
8,2013-09-07,58,6177.929999999998,106.51603448275858,74.95117613017848,488.7299999999999,8.426379310344826,106.84,1.8420689655172415,4.0,0.06896551724137931
8,2013-09-16,556,160501.83000000005,288.672356115108,545.0990928008196,12134.030000000017,21.823794964028806,998.8000000000001,1.7964028776978418,42.0,0.07553956834532374
8,2013-10-08,466,157600.9799999999,338.1995278969955,585.4849105699933,12568.970000000007,26.972038626609457,314.88,0.6757081545064377,10.0,0.02145922746781116
9,2012-11-19,280,31402.980000000025,112.1535000000001,132.91427916647666,4546.889999999997,16.238892857142844,0.0,0.0,0.0,0.0
9,2013-05-19,1282,168965.79999999955,131.7985959438374,173.3682896079522,24064.420000000056,18.770998439937642,0.0,0.0,0.0,0.0
9,2013-08-10,1441,195629.78999999922,135.75974323386484,179.20337175222073,26824.93000000007,18.615496183206155,0.0,0.0,0.0,0.0
9,2013-09-07,25,1499.2299999999993,59.96919999999997,17.90193004492346,73.38,2.9352,0.0,0.0,0.0,0.0
10,2012-12-17,91,10370.020000000002,113.95626373626376,197.31019592199004,723.7800000000001,7.953626373626374,0.0,0.0,0.0,0.0
10,2013-02-16,695,79455.26000000001,114.32411510791368,193.78047597603012,6697.899999999996,9.637266187050354,0.0,0.0,0.0,0.0
11,2012-08-12,169,37579.48000000001,222.36378698224857,283.44256794152795,3684.3000000000015,21.800591715976342,0.0,0.0,0.0,0.0
11,2012-11-19,438,86643.83999999998,197.8169863013698,251.51219547896616,7998.239999999995,18.260821917808208,0.0,0.0,0.0,0.0
11,2013-02-16,1369,278861.72000000055,203.69738495252048,253.66587806612273,21796.53000000002,15.92149744338935,0.0,0.0,0.0,0.0
11,2013-05-19,2158,464825.64000000095,215.39649675625623,280.02332282568926,34410.47000000003,15.945537534754417,0.0,0.0,0.0,0.0
11,2013-08-10,1803,387289.2800000003,214.8027066001111,277.92684663178153,28588.41000000004,15.856023294509173,0.0,0.0,0.0,0.0
12,2013-02-16,731,85181.17999999993,116.52692202462372,176.69657945373498,15420.720000000003,21.09537619699043,165.63,0.2265800273597811,6.0,0.008207934336525308
12,2013-05-19,1786,211690.88000000047,118.52792833146722,192.47315892545177,32839.24000000001,18.387032474804037,580.5999999999999,0.32508398656215,19.0,0.010638297872340425
12,2013-08-10,1252,152748.91999999993,122.00392971246,208.98136725785818,23882.740000000023,19.075670926517592,260.02,0.20768370607028752,11.0,0.00878594249201278
12,2013-09-16,253,30821.540000000015,121.82426877470361,208.2260356091783,4618.72,18.255810276679842,0.0,0.0,0.0,0.0
13,2013-02-16,1327,130146.08999999975,98.0754257724188,131.05165916456235,25481.69000000006,19.20247927656372,0.0,0.0,0.0,0.0
13,2013-04-22,46,3555.5799999999986,77.29521739130432,21.328177370598056,1832.3199999999997,39.83304347826086,0.0,0.0,0.0,0.0
13,2013-05-19,1419,153150.35999999935,107.9283720930228,154.29964382931342,23847.540000000063,16.80587737843556,0.0,0.0,0.0,0.0
13,2013-07-29,761,80908.55000000013,106.3187253613668,139.20302023749906,14030.600000000002,18.437056504599216,0.0,0.0,0.0,0.0
13,2013-08-10,3563,395173.629999999,110.91036486107186,156.07288624704788,60050.04999999981,16.853788941902838,12.47,0.003499859668818412,1.0,0.000280662363177098
13,2013-09-07,124,6418.389999999995,51.761209677419316,13.651937626718341,1555.4300000000017,12.543790322580659,0.0,0.0,0.0,0.0
13,2013-09-16,817,82053.02000000005,100.43209302325587,135.61588513566025,13896.340000000006,17.008984088127303,0.0,0.0,0.0,0.0
13,2013-10-21,473,31741.539999999994,67.10684989429174,37.93209136204045,9910.00000000001,20.95137420718818,124.66999999999999,0.2635729386892177,2.0,0.004228329809725159
14,2013-02-02,38,3784.5999999999976,99.5947368421052,41.502346839330905,697.4199999999998,18.35315789473684,23.14,0.6089473684210527,3.0,0.07894736842105263
14,2013-02-16,2087,287531.9499999986,137.7728557738374,206.56058646163996,28989.79000000017,13.890651653090641,224.39000000000004,0.10751796837565886,11.0,0.005270723526593196
14,2013-03-11,888,116962.31000000016,131.71431306306323,189.09305611763318,12990.150000000032,14.628547297297334,178.08,0.20054054054054055,10.0,0.01126126126126126
14,2013-05-19,3740,516353.03999999986,138.06231016042778,202.10050067028402,48207.05999999969,12.889588235294035,62.33,0.01666577540106952,5.0,0.001336898395721925
14,2013-08-10,2094,296974.7299999993,141.82174307545333,216.93984316131082,27392.24000000013,13.08129894937924,37.4,0.017860553963705825,3.0,0.0014326647564469914
14,2013-09-16,645,85453.37000000001,132.48584496124033,197.06965759632106,8995.99,13.947271317829458,65.9,0.10217054263565892,5.0,0.007751937984496124
14,2013-10-08,718,100831.41000000018,140.43371866295288,188.78678211541717,10493.10000000002,14.61434540389975,26.71,0.037200557103064066,2.0,0.002785515320334262
15,2012-08-12,19,1819.1100000000004,95.74263157894738,41.81434175044959,64.12,3.3747368421052633,53.43,2.812105263157895,3.0,0.15789473684210525
15,2012-11-19,699,141436.36999999997,202.34101573676676,406.7034740604801,12332.230000000007,17.642675250357662,105.08000000000001,0.1503290414878398,5.0,0.00715307582260372
15,2013-01-07,142,20764.140000000007,146.22633802816907,328.45570360039363,2178.849999999999,15.344014084507036,71.24,0.5016901408450704,2.0,0.014084507042253521
15,2013-02-16,730,137403.57999999984,188.2240821917806,384.79236512356465,13986.830000000002,19.160041095890413,0.0,0.0,0.0,0.0
15,2013-03-11,429,62817.05,146.42668997668997,287.8719393419814,7532.489999999998,17.55825174825174,126.44999999999999,0.2947552447552447,5.0,0.011655011655011656
15,2013-05-19,638,139023.75,217.90556426332287,440.78627801493394,12476.870000000014,19.556222570532938,160.29,0.2512382445141066,3.0,0.004702194357366771
15,2013-08-10,1180,254841.25000000044,215.96716101694952,434.2173473620309,24320.13,20.61027966101695,235.09,0.19922881355932204,8.0,0.006779661016949152
15,2013-09-16,319,51065.72000000003,160.08062695924775,323.00389030834083,5303.079999999996,16.624075235109707,126.44,0.39636363636363636,5.0,0.01567398119122257
16,2013-02-16,267,73824.80000000005,276.49737827715376,420.27899850018537,4874.849999999997,18.257865168539315,0.0,0.0,0.0,0.0
16,2013-05-19,234,73069.33000000002,312.2620940170941,478.29116661698515,4567.449999999997,19.51901709401708,0.0,0.0,0.0,0.0
16,2013-08-10,491,149011.72,303.4861914460285,468.6180282820707,9366.769999999999,19.07692464358452,0.0,0.0,0.0,0.0
17,2012-11-19,573,34688.91999999998,60.539127399650916,32.81351926325543,9779.28000000001,17.06680628272253,35.62,0.06216404886561954,1.0,0.0017452006980802793
17,2013-02-16,723,54233.03999999991,75.01112033195008,113.64547531976133,13338.830000000007,18.449280774550495,0.0,0.0,0.0,0.0
17,2013-05-19,307,22328.400000000012,72.7309446254072,102.5796207611921,5598.519999999998,18.23622149837133,35.62,0.11602605863192182,1.0,0.003257328990228013
17,2013-08-10,1448,97560.84999999985,67.37627762430928,103.9503388629117,23286.27000000007,16.081678176795627,0.0,0.0,0.0,0.0
18,2013-05-19,1382,92713.78999999951,67.086678726483,51.45673545461431,11747.399999999996,8.500289435600576,0.0,0.0,0.0,0.0
19,2012-08-12,35,1873.4999999999998,53.528571428571425,23.328993213804747,53.449999999999996,1.527142857142857,0.0,0.0,0.0,0.0
19,2012-10-08,19,724.8500000000001,38.150000000000006,21.88464124042755,71.24,3.749473684210526,0.0,0.0,0.0,0.0
19,2012-11-19,150,7005.190000000004,46.7012666666667,22.23954079775153,1564.4600000000003,10.429733333333335,0.0,0.0,0.0,0.0
19,2013-02-16,173,10072.390000000005,58.2219075144509,34.453430624617766,3302.330000000003,19.088612716763024,0.0,0.0,0.0,0.0
19,2013-05-19,766,29670.899999999827,38.73485639686661,17.790290666695007,8515.120000000024,11.116344647519615,0.0,0.0,0.0,0.0
19,2013-07-29,346,18620.589999999967,53.81673410404615,31.86124578882704,6098.910000000007,17.626907514450888,17.81,0.051473988439306353,1.0,0.002890173410404624
19,2013-08-10,1203,49987.849999999846,41.552660016624976,25.25275102207646,13878.629999999976,11.536683291770553,0.0,0.0,0.0,0.0
20,2013-02-16,142,22326.57,157.22936619718308,283.6372718188562,1908.9799999999989,13.443521126760556,0.0,0.0,0.0,0.0
20,2013-05-19,284,42932.92999999996,151.1722887323942,244.2411366234705,7177.929999999995,25.274401408450686,0.0,0.0,0.0,0.0
20,2013-08-10,413,59196.629999999976,143.33324455205806,219.48182227876305,10156.470000000001,24.591937046004844,0.0,0.0,0.0,0.0
21,2012-11-19,242,17468.279999999995,72.18297520661154,41.134579261594844,4405.709999999999,18.205413223140493,0.0,0.0,0.0,0.0
21,2012-12-17,158,11913.03000000001,75.39892405063297,46.15448855186936,2775.439999999998,17.566075949367075,0.0,0.0,0.0,0.0
21,2013-02-02,4,618.36,154.59,67.86175064054862,213.72,53.43,0.0,0.0,0.0,0.0
21,2013-02-16,656,47734.430000000015,72.76589939024393,40.965222559416596,11684.450000000015,17.811661585365876,0.0,0.0,0.0,0.0
21,2013-04-22,407,29392.72999999995,72.2180098280097,40.80287234190329,7081.020000000003,17.398083538083547,0.0,0.0,0.0,0.0
22,2013-10-08,132,25198.95000000002,190.9011363636365,372.3426358944215,2932.9999999999995,22.219696969696965,430.99,3.2650757575757576,18.0,0.13636363636363635
22,2013-10-21,192,45401.81999999997,236.46781249999984,427.9409602847461,4504.640000000004,23.461666666666687,993.7600000000001,5.175833333333334,36.0,0.1875
23,2012-08-12,396,108422.06999999989,273.7931060606058,468.6404078043599,5768.730000000003,14.567500000000008,0.0,0.0,0.0,0.0
23,2012-10-08,52,4912.309999999999,94.46749999999997,63.98490213691499,1059.0200000000002,20.365769230769235,0.0,0.0,0.0,0.0
23,2012-11-19,287,73531.67999999992,256.2079442508708,446.87276305973313,4348.249999999998,15.150696864111492,0.0,0.0,0.0,0.0
23,2013-02-16,643,151049.86999999973,234.91426127527174,426.17724542562496,9659.340000000018,15.022301710730977,19.59,0.03046656298600311,1.0,0.0015552099533437014
23,2013-05-19,1435,271901.0799999991,189.47810452961608,367.951194381095,20526.98000000007,14.304515679442556,0.0,0.0,0.0,0.0
23,2013-08-10,1990,378665.75999999954,190.28430150753746,364.48762685267866,29663.77000000007,14.90641708542717,0.0,0.0,0.0,0.0
24,2013-03-11,340,39623.26999999998,116.53902941176466,119.8842220752798,3838.2699999999963,11.289029411764695,0.0,0.0,0.0,0.0
24,2013-05-19,918,86440.6299999999,94.16190631808269,96.243099974254,8762.500000000055,9.545206971677619,0.0,0.0,0.0,0.0
24,2013-07-29,182,18811.57000000001,103.36027472527478,92.87663643216054,2300.6399999999994,12.640879120879118,0.0,0.0,0.0,0.0
25,2013-02-16,143,54505.31000000005,381.15601398601433,381.0527143695029,4622.49,32.32510489510489,0.0,0.0,0.0,0.0
25,2013-08-10,70,25125.249999999996,358.9321428571428,362.3947998350908,2413.269999999999,34.475285714285704,0.0,0.0,0.0,0.0
26,2012-10-08,17,3304.45,194.37941176470588,205.3919733543216,782.92,46.054117647058824,178.1,10.476470588235294,2.0,0.11764705882352941
27,2012-08-12,506,48834.52999999999,96.51092885375492,112.05516854898514,9520.210000000023,18.81464426877475,0.0,0.0,0.0,0.0
27,2012-11-19,682,63135.729999999945,92.57438416422279,101.43829212500773,12911.190000000035,18.931363636363688,0.0,0.0,0.0,0.0
27,2013-02-16,1721,158101.22,91.8659035444509,96.88299496077607,34377.43999999997,19.97527019174897,35.62,0.02069726902963393,1.0,0.0005810575246949448
27,2013-05-19,1293,117327.5200000003,90.74054137664369,95.18847307588152,23113.990000000016,17.876249033256006,0.0,0.0,0.0,0.0
27,2013-10-08,421,41359.58000000002,98.2412826603326,88.7134444461138,7182.22,17.059904988123517,17.81,0.04230403800475059,1.0,0.0023752969121140144
28,2013-01-12,39,11795.500000000002,302.448717948718,297.9274923285114,1111.34,28.495897435897433,0.0,0.0,0.0,0.0
28,2013-01-28,16,1768.52,110.5325,28.839929611564592,319.83,19.989375,0.0,0.0,0.0,0.0
28,2013-02-02,63,12258.880000000001,194.58539682539683,198.59607015266423,1228.83,19.505238095238095,35.62,0.5653968253968253,1.0,0.015873015873015872
28,2013-02-16,5627,874663.4900000026,155.44046383508132,251.58151435455014,63429.86999999997,11.272413364137192,0.0,0.0,0.0,0.0
28,2013-04-22,47,5897.540000000003,125.47957446808516,120.96375854950806,873.7600000000001,18.590638297872342,0.0,0.0,0.0,0.0
28,2013-05-19,3182,536057.7800000046,168.46567567567712,274.188212706765,37058.270000000055,11.646219358893795,0.0,0.0,0.0,0.0
28,2013-07-15,87,12218.610000000008,140.44379310344837,154.64534270870095,1513.7899999999997,17.399885057471263,35.62,0.40942528735632183,1.0,0.011494252873563218
28,2013-08-10,7734,1323490.249999982,171.12622834238195,281.3678355652733,88800.12999999982,11.48178562192912,0.0,0.0,0.0,0.0
28,2013-08-26,50,10124.560000000001,202.49120000000002,187.2711305059581,1011.5899999999999,20.2318,0.0,0.0,0.0,0.0
28,2013-09-16,864,147573.76,170.80296296296297,280.71953016367206,10038.350000000002,11.618460648148151,0.0,0.0,0.0,0.0
29,2013-08-10,188,15282.019999999997,81.2873404255319,47.56289167561822,3629.3499999999976,19.30505319148935,0.0,0.0,0.0,0.0
30,2013-02-16,1015,72998.52000000012,71.91972413793115,50.00549260090466,12824.94,12.635408866995075,0.0,0.0,0.0,0.0
30,2013-05-19,1775,127006.87000000053,71.5531661971834,46.49960592022443,22166.309999999994,12.488061971830982,58.78,0.03311549295774648,4.0,0.0022535211267605635
30,2013-08-10,1422,102682.50000000041,72.20991561181464,46.058103807937414,17428.710000000017,12.256476793248957,67.68,0.047594936708860766,3.0,0.002109704641350211
31,2013-01-12,119,12237.859999999953,102.83915966386516,368.1490616528827,456.64000000000004,3.8373109243697483,195.89999999999998,1.6462184873949577,5.0,0.04201680672268908
31,2013-02-16,277,26526.490000000038,95.76350180505429,122.63031434071118,2206.999999999998,7.967509025270751,0.0,0.0,0.0,0.0
31,2013-04-08,196,19805.039999999935,101.04612244897926,296.5599618017609,1086.7499999999995,5.544642857142855,195.9,0.9994897959183674,5.0,0.025510204081632654
31,2013-08-10,961,88103.05999999987,91.67852237252848,113.24340175453636,7173.600000000008,7.464724245577531,71.24,0.07413111342351716,1.0,0.001040582726326743
31,2013-08-26,166,22304.309999999914,134.36331325301154,434.37773111399684,913.2800000000001,5.501686746987953,293.85,1.7701807228915665,8.0,0.04819277108433735
32,2013-02-16,255,21595.46,84.68807843137255,76.91190936518579,1763.1399999999996,6.91427450980392,0.0,0.0,0.0,0.0
33,2013-02-16,218,25479.230000000003,116.8772018348624,97.5838091502029,7283.669999999999,33.41133027522935,0.0,0.0,0.0,0.0
33,2013-04-22,25,3453.71,138.1484,87.20217211935339,712.41,28.496399999999998,0.0,0.0,0.0,0.0
33,2013-05-19,836,131356.57000000039,157.12508373205787,345.50369250311394,26785.179999999928,32.03968899521522,0.0,0.0,0.0,0.0
33,2013-07-15,50,9564.640000000001,191.29280000000003,134.3091763856355,1651.6700000000003,33.03340000000001,0.0,0.0,0.0,0.0
33,2013-07-29,216,30843.989999999987,142.79624999999993,282.7239158207788,6737.1900000000005,31.190694444444446,0.0,0.0,0.0,0.0
33,2013-08-10,1616,239124.30999999927,147.97296410891045,323.5049641512901,49735.47000000001,30.776899752475252,89.05,0.05510519801980198,1.0,0.0006188118811881188
33,2013-09-07,58,6357.410000000003,109.61051724137936,53.05627004375483,1119.21,19.296724137931037,0.0,0.0,0.0,0.0
33,2013-09-16,262,35849.64,136.83068702290075,258.22288399349304,8061.200000000003,30.76793893129772,0.0,0.0,0.0,0.0
33,2013-10-08,309,41660.66000000002,134.82414239482208,238.62906346637004,9295.410000000002,30.082233009708744,89.05,0.28818770226537216,1.0,0.003236245954692557
34,2013-02-16,124,21520.68000000001,173.55387096774203,240.42894135987524,2492.659999999999,20.10209677419354,0.0,0.0,0.0,0.0
34,2013-05-19,347,56345.10999999995,162.37783861671454,225.61666553020441,6831.179999999991,19.68639769452447,0.0,0.0,0.0,0.0
34,2013-08-10,400,57507.75999999988,143.7693999999997,202.98367482942598,6663.019999999987,16.65754999999997,0.0,0.0,0.0,0.0
35,2013-08-10,588,78037.47000000004,132.71678571428578,201.78614233609844,5222.339999999996,8.881530612244891,71.24,0.121156462585034,2.0,0.003401360544217687
35,2013-08-26,11,1209.99,109.99909090909091,114.15214561755249,35.62,3.238181818181818,124.66999999999999,11.333636363636362,2.0,0.18181818181818182
36,2013-02-02,39,5512.910000000001,141.35666666666668,57.2156408194994,724.5100000000001,18.57717948717949,0.0,0.0,0.0,0.0
36,2013-03-11,391,90488.60000000005,231.4286445012789,368.4221563362333,8157.989999999994,20.864424552429654,0.0,0.0,0.0,0.0
36,2013-05-19,1272,248480.14999999898,195.34602987421303,330.4687319415727,30182.530000000013,23.728404088050326,26.71,0.020998427672955976,2.0,0.0015723270440251573
36,2013-08-10,1779,376776.3099999983,211.79106801573823,354.6271753755371,41168.88,23.14158516020236,0.0,0.0,0.0,0.0
36,2013-10-21,865,144445.89,166.9894682080925,266.78831080705487,22120.87000000005,25.573260115606995,305.97999999999996,0.3537341040462427,5.0,0.005780346820809248
37,2012-11-19,213,19172.739999999998,90.01286384976525,59.06789998187775,2111.830000000001,9.914694835680756,0.0,0.0,0.0,0.0
37,2013-02-16,884,75019.07999999999,84.86321266968325,69.45668558825727,10681.98000000001,12.083687782805441,19.59,0.022160633484162896,1.0,0.0011312217194570137
37,2013-05-19,777,70489.93999999997,90.72064350064346,66.47538368392905,8012.319999999995,10.311866151866147,0.0,0.0,0.0,0.0
37,2013-08-10,1077,97143.74,90.19845868152275,67.09064278908508,12750.830000000027,11.839210770659264,0.0,0.0,0.0,0.0
38,2012-11-19,152,15360.75,101.05756578947368,107.95132563929175,3021.569999999999,19.878749999999993,0.0,0.0,0.0,0.0
38,2013-01-07,85,8798.45,103.51117647058824,153.0688125555656,1469.3100000000002,17.286,0.0,0.0,0.0,0.0
38,2013-02-16,552,69463.45999999998,125.83960144927532,294.51276409165706,8651.600000000008,15.673188405797115,0.0,0.0,0.0,0.0
38,2013-04-22,440,48821.619999999944,110.95822727272714,236.16176375178446,6327.110000000005,14.379795454545466,35.62,0.08095454545454545,1.0,0.0022727272727272726
38,2013-05-19,680,76680.52,112.7654705882353,245.39821653172328,9862.410000000016,14.503544117647083,0.0,0.0,0.0,0.0
38,2013-09-16,297,30775.879999999994,103.62249158249156,225.68928256802164,3862.9299999999957,13.006498316498302,0.0,0.0,0.0,0.0
39,2013-02-16,175,12534.100000000002,71.62342857142859,72.95943944596404,3340.3700000000003,19.087828571428574,0.0,0.0,0.0,0.0
39,2013-03-11,63,5663.140000000001,89.89111111111113,83.24794855771582,1022.28,16.226666666666667,0.0,0.0,0.0,0.0
39,2013-05-19,302,19754.38999999999,65.41188741721851,68.12258337873908,4867.539999999999,16.117682119205295,0.0,0.0,0.0,0.0
39,2013-08-10,405,27360.92999999998,67.5578518518518,69.09336273720099,6521.680000000004,16.102913580246923,0.0,0.0,0.0,0.0
40,2013-02-16,2212,187129.34999999977,84.59735533453878,68.8976927076526,27565.08000000003,12.461609403254986,201.26,0.09098553345388788,10.0,0.0045207956600361665
40,2013-10-08,497,44987.87000000004,90.51885311871236,66.75840605288849,6362.139999999994,12.801086519114676,0.0,0.0,0.0,0.0
41,2013-01-07,57,11087.04,194.50947368421055,247.73450302852342,951.78,16.697894736842105,0.0,0.0,0.0,0.0
41,2013-02-16,607,106447.04999999984,175.36581548599645,231.7737448168393,11917.180000000026,19.632915980230685,0.0,0.0,0.0,0.0
41,2013-05-19,362,66924.7500000001,184.87500000000028,242.10361649354203,5805.829999999997,16.038204419889496,0.0,0.0,0.0,0.0
41,2013-08-10,338,60603.6200000001,179.30065088757425,231.50156792706778,5615.599999999997,16.614201183431945,0.0,0.0,0.0,0.0
42,2013-01-07,206,64932.599999999984,315.2067961165048,529.7181259319947,3977.3599999999983,19.307572815533973,35.62,0.17291262135922328,1.0,0.0048543689320388345
42,2013-01-12,62,3464.8400000000006,55.88451612903227,85.46222600864195,440.9600000000001,7.112258064516131,97.94999999999999,1.5798387096774191,3.0,0.04838709677419355
42,2013-02-16,1312,443752.3299999995,338.22586128048744,552.8897799919503,27455.020000000102,20.92608231707325,124.66999999999999,0.09502286585365853,2.0,0.001524390243902439
42,2013-03-11,623,167585.73999999976,268.9979775280895,483.21777300940977,13674.550000000017,21.94951845906905,201.25,0.32303370786516855,6.0,0.009630818619582664
42,2013-04-08,302,85234.98000000001,282.2350331125828,511.8710705223596,5587.349999999997,18.50115894039734,62.33,0.2063907284768212,2.0,0.006622516556291391
42,2013-04-22,884,269485.00000000006,304.8472850678734,531.3557568346022,19142.149999999998,21.65401583710407,252.9,0.2860859728506787,8.0,0.00904977375565611
42,2013-07-29,431,113629.67000000019,263.64192575406076,489.3468201818593,9067.380000000001,21.03800464037123,190.56,0.44213457076566126,8.0,0.018561484918793503
42,2013-08-10,3166,1040840.5999999902,328.75571699304805,556.7218736898295,66731.29,21.077476310802272,108.63999999999999,0.03431459254579911,4.0,0.0012634238787113076
42,2013-09-16,478,118880.33000000007,248.70361924686208,467.397878125235,10411.059999999998,21.78046025104602,233.3,0.4880753138075314,9.0,0.01882845188284519
42,2013-10-08,464,118554.05000000008,255.50441810344844,472.85437341941093,10699.569999999998,23.059418103448273,96.17,0.20726293103448276,5.0,0.010775862068965518
43,2013-02-16,843,61352.3499999999,72.7785883748516,55.83621842415492,11023.98999999998,13.077093712929988,0.0,0.0,0.0,0.0
43,2013-05-19,891,63549.13999999992,71.32338945005603,55.66963286505652,12084.72999999998,13.563108866442176,0.0,0.0,0.0,0.0
43,2013-08-10,1706,123316.13999999981,72.28378663540434,55.47710882305959,22537.609999999997,13.210791324736224,0.0,0.0,0.0,0.0
43,2013-08-26,32,6040.079999999999,188.75249999999997,111.04557378871306,1066.46,33.326875,0.0,0.0,0.0,0.0
