iter	Logloss
370	0.0181115099
371	0.01807547397
372	0.01802324493
373	0.01799974557
374	0.01796194887
375	0.01794865827
376	0.01791091604
377	0.01789033724
378	0.01784001671
379	0.01780094112
380	0.01776448116
381	0.01772607607
382	0.01772025953
383	0.01767944962
384	0.01765828878
385	0.01764356433
386	0.01763029732
387	0.01762043685
388	0.01760704935
389	0.01756584805
390	0.01753067098
391	0.01752532743
392	0.01749154253
393	0.01748003486
394	0.01745491488
395	0.01744178539
396	0.01742075561
397	0.01740544446
398	0.01737371622
399	0.01733677097
400	0.01730492327
401	0.0172929913
402	0.01727520575
403	0.01724553161
404	0.01723901935
405	0.01720771882
406	0.01720268783
407	0.01718298167
408	0.01715742676
409	0.01714603072
410	0.01711987313
411	0.01709108597
412	0.01706230271
413	0.01704084222
414	0.01703153759
415	0.01701261321
416	0.01699022512
417	0.01696625193
418	0.01695005101
419	0.01694396479
420	0.01694152139
421	0.016912997
422	0.0168878931
423	0.01688340332
424	0.01685403791
425	0.01681058179
426	0.01679790034
427	0.0167736726
428	0.01676946229
429	0.01675431198
430	0.01671194906
431	0.01670770688
432	0.01668065236
433	0.01665341987
434	0.01664921183
435	0.01664006122
436	0.01662469963
437	0.01660801988
438	0.01659396724
439	0.01657684552
440	0.01654137589
441	0.01651840908
442	0.01649774467
443	0.01648562499
444	0.0164711941
445	0.01645577909
446	0.01643860813
447	0.01641717038
448	0.01641449359
449	0.01639393523
450	0.01635882366
451	0.01633418702
452	0.01629735048
453	0.01629500667
454	0.01627365347
455	0.0162531462
456	0.01624410658
457	0.01623131806
458	0.01619931121
459	0.01618079774
460	0.01615881165
461	0.01612074197
462	0.01610945142
463	0.01609619457
464	0.01606631777
465	0.01605409558
466	0.0160366559
467	0.01602955226
468	0.01602543871
469	0.01599959924
470	0.01596800364
471	0.01594845671
472	0.01594215268
473	0.01593323125
474	0.01591888671
475	0.01590545332
476	0.01588365863
477	0.01587094495
478	0.01585647164
479	0.015848005
480	0.01583588989
481	0.01582587404
482	0.01580539575
483	0.01577731538
484	0.01576843894
485	0.0157473466
486	0.01572314639
487	0.01569388991
488	0.01566335502
489	0.01563342626
490	0.0156066941
491	0.01559324173
492	0.01558502892
493	0.01556562175
494	0.01553848908
495	0.01553034869
496	0.0155271024
497	0.01550479465
498	0.01546737094
499	0.01544115563
500	0.01541364852
501	0.01539692799
502	0.01537048815
503	0.01536375733
504	0.01534513085
505	0.01534140606
506	0.01531130581
507	0.0152980484
508	0.01528512864
509	0.01526704153
510	0.01525595873
511	0.0152417589
512	0.01522806656
513	0.01521836413
514	0.01519862567
515	0.01516676609
516	0.0151361904
517	0.01513448297
518	0.01511861639
519	0.01510528263
520	0.01506974004
521	0.01506229163
522	0.01505864237
523	0.01503517129
524	0.01501740717
525	0.01500077981
526	0.01497945236
527	0.01495549479
528	0.01492365727
529	0.01490398875
530	0.01488853211
531	0.01486370513
532	0.01485313817
533	0.01484647311
534	0.01483095515
535	0.01482469034
536	0.01479382752
537	0.01478566534
538	0.01477163346
539	0.01473465144
540	0.01472658914
541	0.01470700751
542	0.01469796411
543	0.01469332705
544	0.0146675423
545	0.01464653863
546	0.0146369193
547	0.01462985881
548	0.01460966949
549	0.01459776092
550	0.01457899545
551	0.01455845818
552	0.01454803352
553	0.01453595234
554	0.01449891402
555	0.01446868569
556	0.01446109373
557	0.01443781409
558	0.01442298089
559	0.01439409595
560	0.01438027491
561	0.01436867058
562	0.0143641163
563	0.0143564856
564	0.01434224243
565	0.01432391472
566	0.01429278126
567	0.01427712917
568	0.01425978132
569	0.01425347469
570	0.01424423944
571	0.01423837361
572	0.01422646304
573	0.01421426328
574	0.01419696178
575	0.01418489527
576	0.0141711656
577	0.0141677188
578	0.01415143958
579	0.01413206221
580	0.0140966649
581	0.0140697392
582	0.01403484869
583	0.01400902743
584	0.01399919041
585	0.01398797018
586	0.01397787032
587	0.01396131442
588	0.01395567861
589	0.01392361268
590	0.01391795078
591	0.01389189791
592	0.01388696133
593	0.01386023351
594	0.01385126564
595	0.01384204004
596	0.01383558709
597	0.0138322506
598	0.01382323254
599	0.01380013444
600	0.01377423588
601	0.01376636186
602	0.01374199207
603	0.01371641123
604	0.01369911755
605	0.01369892488
606	0.01369050572
607	0.0136608452
608	0.0136606601
609	0.01362852309
610	0.01361338568
611	0.01360405445
612	0.01359213669
613	0.01356987156
614	0.01355832042
615	0.01355237375
616	0.01352766078
617	0.0135213521
618	0.01349959627
619	0.01347214061
620	0.01344643686
621	0.01344080824
622	0.01343320133
623	0.01341222208
624	0.01339377032
625	0.01338077045
626	0.01336722806
627	0.01335461845
628	0.01334738751
629	0.01334271653
630	0.01332530229
631	0.01331059933
632	0.01328743367
633	0.01326446876
634	0.01325554706
635	0.01323717094
636	0.01322884698
637	0.01321923344
638	0.0132003295
639	0.01319076803
640	0.01317242324
641	0.01315712963
642	0.01314695569
643	0.01312137897
644	0.01311519956
645	0.01310361366
646	0.01308441914
647	0.01306236297
648	0.01305023194
649	0.01301892366
650	0.01301269433
651	0.01299212868
652	0.01298389911
653	0.01296530851
654	0.01294803324
655	0.01293681509
656	0.01292629616
657	0.01290391728
658	0.01289113292
659	0.01288116602
660	0.01285822949
661	0.01284829051
662	0.01283796802
663	0.01283030254
664	0.01281402131
665	0.01280395039
666	0.01278454425
667	0.01277777659
668	0.01273976634
669	0.01272587293
670	0.01272188361
671	0.01271107602
672	0.01270571198
673	0.01269681634
674	0.01268925116
675	0.01268033621
676	0.01266179634
677	0.01265405018
678	0.01264183144
679	0.01263682791
680	0.01262246378
681	0.01261289288
682	0.01260631404
683	0.01259494203
684	0.01258708992
685	0.01257639114
686	0.01257067699
687	0.01256386315
688	0.01254890743
689	0.01254194313
690	0.01252999248
691	0.01250919633
692	0.01249741139
693	0.01246488248
694	0.01244096717
695	0.0124203312
696	0.01241399336
697	0.01239930241
698	0.01236714086
699	0.01235745423
700	0.01235314786
701	0.01233762435
702	0.01232730945
703	0.01232250507
704	0.01230994156
705	0.01230491022
706	0.01228695899
707	0.01228249246
708	0.01226954421
709	0.01226332513
710	0.012246204
711	0.01223177509
712	0.01222702393
713	0.01220524181
714	0.01218108748
715	0.01217212328
716	0.01215135644
717	0.01213989217
718	0.01213617044
719	0.01210244214
720	0.01208584779
721	0.01207622347
722	0.01207176666
723	0.01205125669
724	0.01202319945
725	0.01201356531
726	0.01200873172
727	0.0119943323
728	0.0119807061
729	0.01196737535
730	0.01194239464
731	0.01193141091
732	0.0119237193
733	0.01191029513
734	0.01190499862
735	0.0118876949
736	0.01187223867
737	0.01186434445
738	0.01185690869
739	0.01184505097
740	0.01181684661
741	0.01180567949
742	0.01178822232
743	0.01177313664
744	0.01174404671
745	0.01173947494
746	0.0117236094
747	0.0117102287
748	0.01170629084
749	0.01170195015
750	0.01168429689
751	0.01166634517
752	0.0116562442
753	0.01164899017
754	0.0116336546
755	0.01162064981
756	0.01161687613
757	0.01160278884
758	0.0115923147
759	0.01159215561
760	0.01157390282
761	0.01156977221
762	0.01156508517
763	0.01154116768
764	0.01153517188
765	0.01152388648
766	0.01150980602
767	0.0114985433
768	0.01149100308
769	0.01149080554
770	0.01147151098
771	0.01146161065
772	0.01144610305
773	0.01143363466
774	0.01141364823
775	0.01140116194
776	0.01138913826
777	0.01137898897
778	0.01136765407
779	0.01136103441
780	0.01132828448
781	0.0113236273
782	0.01129734754
783	0.01129236043
784	0.01128880757
785	0.01127367137
786	0.01125222381
787	0.01124402779
788	0.01123964135
789	0.01122878166
790	0.01122105543
791	0.01120630336
792	0.01120141097
793	0.01119624836
794	0.01118422579
795	0.01116235905
796	0.01115333598
797	0.01114041484
798	0.01113046737
799	0.01112834034
800	0.01112613598
801	0.01110577192
802	0.01109496144
803	0.01107624074
804	0.01105520089
805	0.0110502589
806	0.01103348377
807	0.01101756415
808	0.01101205474
809	0.01098867386
810	0.01098529934
811	0.01097247666
812	0.01097040197
813	0.01095912773
814	0.01094935449
815	0.01093849854
816	0.01091485901
817	0.01090705097
818	0.01088835335
819	0.01088215165
820	0.01087207768
821	0.01086850235
822	0.01085444963
823	0.01085056555
824	0.01083534943
825	0.01082629824
826	0.01081019574
827	0.01078418514
828	0.01078405423
829	0.01078030664
830	0.01076210425
831	0.01075511428
832	0.01074628428
833	0.01072949863
834	0.01072329238
835	0.01071953288
836	0.01071361296
837	0.01070743874
838	0.01068396301
839	0.01067886659
840	0.01067456883
841	0.0106651277
842	0.01064596224
843	0.01063680242
844	0.01062103141
845	0.01061255267
846	0.01060944994
847	0.01059779958
848	0.01058971232
849	0.01057937996
850	0.01057508257
851	0.01057397548
852	0.01056925183
853	0.01054383189
854	0.01053935658
855	0.01053828179
856	0.01053492324
857	0.01052550234
858	0.01051524263
859	0.01049707419
860	0.01048937181
861	0.01048106528
862	0.01047252989
863	0.01046578207
864	0.01045912628
865	0.01045507907
866	0.01044385979
867	0.01042773422
868	0.01042334675
869	0.01041707346
870	0.0104169188
871	0.0104041199
872	0.01039070343
873	0.01038657139
874	0.01037499046
875	0.01036570915
876	0.01035578399
877	0.01033773177
878	0.01032937992
879	0.01031214772
880	0.01029981013
881	0.01027606925
882	0.01026744248
883	0.01025297258
884	0.01024260439
885	0.01023530042
886	0.01022341997
887	0.0102168718
888	0.01020213725
889	0.01019194132
890	0.01018661801
891	0.0101796671
892	0.01016506598
893	0.01015947319
894	0.01014579458
895	0.01014065928
896	0.01012986167
897	0.01012313923
898	0.01011798941
899	0.01011310163
900	0.01010832631
901	0.01009551463
902	0.0100914409
903	0.01008860879
904	0.01008249529
905	0.01007829138
906	0.01006909328
907	0.01006519915
908	0.01005793633
909	0.01004975881
910	0.010035979
911	0.01002659906
912	0.01000964453
913	0.0100015652
914	0.00999119576
915	0.009980942167
916	0.009971933689
917	0.009959968002
918	0.009957292613
919	0.009932434113
920	0.009917470065
921	0.009914429764
922	0.009911269379
923	0.00990388816
924	0.009895798786
925	0.009885978489
926	0.00987941799
927	0.009873990381
928	0.009858771323
929	0.009846646381
930	0.009843744932
931	0.009835877604
932	0.009829492294
933	0.009808242279
934	0.009801068647
935	0.009797421416
936	0.009784766548
937	0.009761998257
938	0.009754214875
939	0.009740248442
940	0.009733736973
941	0.009716444113
942	0.00970940979
943	0.009702802686
944	0.009700975505
945	0.009689257603
946	0.009680347417
947	0.009672010935
948	0.009666977903
949	0.009661330801
950	0.009661190687
951	0.009645214089
952	0.009637267657
953	0.009620675149
954	0.00961313424
955	0.009598114004
956	0.009593554406
957	0.009574000902
958	0.009566912289
959	0.009562395018
960	0.009559730948
961	0.009546138955
962	0.009533331843
963	0.009520812181
964	0.009513783708
965	0.009506279029
966	0.009499298142
967	0.009498516482
968	0.009494835377
969	0.009487794534
970	0.009476134165
971	0.009457396484
972	0.009447131417
973	0.009437529528
974	0.009430630984
975	0.00942520321
976	0.009422590696
977	0.009420399097
978	0.009413760822
979	0.009405373979
980	0.009397295299
981	0.009389089523
982	0.009377835409
983	0.009377444706
984	0.009369608831
985	0.009361627348
986	0.009352461583
987	0.009335749399
988	0.009324839334
989	0.009321693893
990	0.009316394478
991	0.009306446648
992	0.009293806728
993	0.00928567059
994	0.009272014092
995	0.009266812635
996	0.009250276306
997	0.009241098526
998	0.00922885571
999	0.009222614095
